VARS 3008 TO 3018 CKT '1 ', Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 '
-41.1519, 1.2583, 0.8402, 0.7985, 0.8402, 0.9109, 0.961, 0.9898, 0.8916, 0.9093, 0.9305, 0.9234, 0.9914, 0.922, 0.862, 0.8128, 0.8276, 0.8296, 0.8955, 0.9007, 0.9432, 0.938, 0.9611, 0.7995, 0.9991, -0.0, -0.0, 996.8069, -164.5798, 354.0389, -233.0916, 354.0389, -233.0916, 283.9263, -339.7162, 601.5831, -32.8079, 282.9638, -43.414, -186.5851, -31.4564, 289.5359, -77.1282, 241.28, -67.352, -141.4574, 154.6693, -66.6032, 149.9211, -777.2775, 35.2586, -228.0637, 149.6159, 613.3127, -132.5271, 579.5983, -187.9685, -911.3788, 273.4018, 885.9698, -63.9037, 4.707, -129.8055, 4.707, -129.8055, 566.6242, -111.763, -1258.0267, 659.2422, 332.371, -74.2226, 713.7804, -140.2699, -1046.1514, 214.4925, 331.8443, -100.5553, 356.8902, -102.1732, 356.8902, -102.1732, 133.332, -30.17, 143.6723, -142.7099, 373.3437, -158.8481, 263.0172, -122.8298, 148.3347, -103.3353, -63.1715
-41.1418, 1.2625, 0.84, 0.798, 0.84, 0.9108, 0.961, 0.9899, 0.8916, 0.9093, 0.9306, 0.9235, 0.9915, 0.9222, 0.8623, 0.8125, 0.8273, 0.8293, 0.8953, 0.9005, 0.9431, 0.9379, 0.9611, 0.7992, 0.9991, -0.0, -0.0, 997.6536, -165.7225, 354.0978, -233.2376, 354.0978, -233.2376, 284.6399, -341.0562, 601.6469, -33.2138, 283.2501, -44.0096, -186.8287, -31.107, 289.6703, -77.4414, 241.3919, -67.6128, -141.6446, 154.9345, -66.6053, 149.9867, -776.9778, 34.6413, -228.3452, 150.1558, 613.3068, -132.3769, 579.7667, -188.1097, -910.8463, 271.7888, 886.2502, -64.3444, 4.7314, -129.9022, 4.7314, -129.9022, 566.7859, -111.9378, -1257.517, 658.7939, 332.6277, -74.2587, 714.2751, -140.3416, -1046.903, 214.6003, 332.0999, -100.6511, 357.1376, -102.277, 357.1376, -102.277, 133.3149, -30.2355, 143.8665, -142.9091, 373.4536, -159.1308, 263.1472, -123.0637, 148.4752, -103.5672, -63.1988
-41.1343, 1.2667, 0.8398, 0.7976, 0.8398, 0.9107, 0.9609, 0.99, 0.8917, 0.9093, 0.9306, 0.9236, 0.9916, 0.9223, 0.8627, 0.8122, 0.827, 0.829, 0.8952, 0.9004, 0.9431, 0.9379, 0.961, 0.7989, 0.9991, -0.0, -0.0, 998.4782, -166.8387, 354.1426, -233.3685, 354.1426, -233.3685, 285.3599, -342.3914, 601.6895, -33.5604, 283.5239, -44.5866, -187.0656, -30.7808, 289.7919, -77.7211, 241.4933, -67.8455, -141.8261, 155.1785, -66.6085, 150.0417, -776.6703, 33.9946, -228.6107, 150.6552, 613.2665, -132.1889, 579.9008, -188.2055, -910.2385, 270.1023, 886.4851, -64.712, 4.7573, -129.992, 4.7573, -129.992, 566.9152, -112.0478, -1257.0406, 658.2787, 332.8738, -74.2779, 714.7479, -140.3765, -1047.6217, 214.6544, 332.3448, -100.7262, 357.374, -102.3579, 357.374, -102.3579, 133.2956, -30.2882, 144.0544, -143.0905, 373.5565, -159.3749, 263.2694, -123.2692, 148.6076, -103.7777, -63.222
-41.1293, 1.2708, 0.8396, 0.7971, 0.8396, 0.9107, 0.9609, 0.99, 0.8918, 0.9093, 0.9307, 0.9236, 0.9917, 0.9225, 0.8632, 0.812, 0.8268, 0.8288, 0.895, 0.9003, 0.943, 0.9378, 0.961, 0.7987, 0.9991, -0.0, -0.0, 999.2801, -167.9282, 354.1732, -233.4843, 354.1732, -233.4843, 286.086, -343.7213, 601.7107, -33.848, 283.7853, -45.1443, -187.2959, -30.4785, 289.901, -77.9669, 241.5841, -68.05, -142.0019, 155.401, -66.6128, 150.086, -776.3553, 33.319, -228.8604, 151.1139, 613.1916, -131.9634, 580.0003, -188.2558, -909.5555, 268.343, 886.6744, -65.0064, 4.7847, -130.0748, 4.7847, -130.0748, 567.0121, -112.0931, -1256.5981, 657.6967, 333.1093, -74.28, 715.1988, -140.3741, -1048.3081, 214.6542, 332.5793, -100.7805, 357.5994, -102.4158, 357.5994, -102.4158, 133.274, -30.328, 144.2364, -143.2537, 373.6524, -159.5802, 263.3839, -123.4461, 148.7318, -103.9666, -63.2412
-41.1269, 1.275, 0.8395, 0.7967, 0.8395, 0.9106, 0.9608, 0.9901, 0.8918, 0.9093, 0.9307, 0.9237, 0.9918, 0.9226, 0.8636, 0.8118, 0.8266, 0.8286, 0.8949, 0.9001, 0.9429, 0.9377, 0.961, 0.7985, 0.9991, -0.0, -0.0, 1000.0596, -168.9904, 354.1898, -233.585, 354.1898, -233.585, 286.8183, -345.045, 601.7108, -34.0765, 284.0342, -45.6826, -187.5196, -30.2002, 289.9974, -78.1789, 241.6645, -68.2263, -142.172, 155.6016, -66.6183, 150.1197, -776.0327, 32.6148, -229.0941, 151.5316, 613.0823, -131.7007, 580.0654, -188.2607, -908.7975, 266.512, 886.8181, -65.2276, 4.8137, -130.1505, 4.8137, -130.1505, 567.0765, -112.0738, -1256.1893, 657.0478, 333.3341, -74.265, 715.6279, -140.3344, -1048.962, 214.5994, 332.8031, -100.8138, 357.814, -102.4505, 357.814, -102.4505, 133.2502, -30.3549, 144.4123, -143.3986, 373.7415, -159.7466, 263.4907, -123.5944, 148.8479, -104.1338, -63.2563
-41.1271, 1.2792, 0.8393, 0.7963, 0.8393, 0.9105, 0.9607, 0.9901, 0.8919, 0.9093, 0.9307, 0.9238, 0.9918, 0.9228, 0.8641, 0.8116, 0.8264, 0.8284, 0.8947, 0.9, 0.9428, 0.9376, 0.9609, 0.7983, 0.999, -0.0, -0.0, 1000.817, -170.0253, 354.1923, -233.6707, 354.1923, -233.6707, 287.5569, -346.3622, 601.6898, -34.246, 284.2708, -46.201, -187.7366, -29.9464, 290.0814, -78.357, 241.7345, -68.3743, -142.3364, 155.7801, -66.625, 150.1428, -775.7015, 31.8821, -229.3121, 151.9078, 612.9383, -131.4009, 580.0961, -188.2204, -907.9642, 264.6101, 886.9161, -65.3754, 4.8443, -130.2193, 4.8443, -130.2193, 567.1086, -111.9901, -1255.8134, 656.3323, 333.5484, -74.2327, 716.0353, -140.2572, -1049.5839, 214.4899, 333.0166, -100.8261, 358.0177, -102.4619, 358.0177, -102.4619, 133.2243, -30.369, 144.5821, -143.525, 373.8238, -159.8739, 263.5899, -123.7139, 148.956, -104.2792, -63.2673
-41.1298, 1.2833, 0.8391, 0.7959, 0.8391, 0.9104, 0.9607, 0.9901, 0.892, 0.9093, 0.9307, 0.9238, 0.9918, 0.9229, 0.8645, 0.8114, 0.8262, 0.8282, 0.8946, 0.8999, 0.9427, 0.9375, 0.9609, 0.7982, 0.9989, 0.0, -0.0, 1001.5517, -171.0329, 354.1808, -233.7415, 354.1808, -233.7415, 288.3012, -347.6723, 601.6478, -34.3566, 284.4949, -46.6992, -187.9471, -29.7174, 290.1528, -78.5011, 241.794, -68.4938, -142.4951, 155.9364, -66.6328, 150.1553, -775.3624, 31.1215, -229.5142, 152.2423, 612.7599, -131.0644, 580.0925, -188.1349, -907.0563, 262.6385, 886.9685, -65.4498, 4.8764, -130.2811, 4.8764, -130.2811, 567.1083, -111.8422, -1255.4708, 655.55, 333.7522, -74.1832, 716.4211, -140.1425, -1050.1733, 214.3257, 333.2195, -100.8172, 358.2106, -102.4499, 358.2106, -102.4499, 133.1963, -30.3703, 144.7458, -143.6327, 373.8995, -159.9621, 263.6815, -123.8044, 149.0561, -104.4026, -63.2742
-41.1351, 1.2875, 0.839, 0.7955, 0.839, 0.9104, 0.9606, 0.9901, 0.8921, 0.9093, 0.9307, 0.9238, 0.9918, 0.923, 0.865, 0.8112, 0.826, 0.8281, 0.8945, 0.8997, 0.9426, 0.9374, 0.9608, 0.7981, 0.9989, -0.0, -0.0, 1002.2643, -172.0128, 354.1554, -233.7975, 354.1554, -233.7975, 289.0516, -348.9746, 601.5851, -34.4087, 284.7068, -47.1768, -188.1511, -29.5136, 290.2119, -78.6113, 241.8432, -68.5851, -142.6483, 156.0701, -66.6419, 150.1573, -775.015, 30.3338, -229.7008, 152.5349, 612.547, -130.6917, 580.0544, -188.0045, -906.0735, 260.5985, 886.9756, -65.4513, 4.9102, -130.3359, 4.9102, -130.3359, 567.0756, -111.6306, -1255.161, 654.7025, 333.9455, -74.1163, 716.7856, -139.9901, -1050.7311, 214.1065, 333.4121, -100.787, 358.3928, -102.4145, 358.3928, -102.4145, 133.1662, -30.3589, 144.9036, -143.7216, 373.9686, -160.011, 263.7656, -123.8661, 149.1482, -104.504, -63.277
-41.143, 1.2917, 0.8388, 0.7952, 0.8388, 0.9103, 0.9605, 0.99, 0.8922, 0.9092, 0.9307, 0.9239, 0.9918, 0.9231, 0.8655, 0.8111, 0.8259, 0.8279, 0.8943, 0.8996, 0.9425, 0.9373, 0.9607, 0.798, 0.9988, -0.0, -0.0, 1002.9547, -172.9646, 354.1161, -233.8386, 354.1161, -233.8386, 289.8078, -350.2687, 601.5014, -34.4021, 284.9064, -47.6335, -188.3483, -29.3351, 290.2585, -78.6874, 241.8821, -68.6479, -142.7957, 156.1811, -66.6522, 150.1489, -774.6594, 29.5186, -229.8717, 152.7854, 612.2997, -130.2827, 579.9821, -187.8293, -905.0162, 258.4905, 886.9374, -65.3795, 4.9456, -130.3837, 4.9456, -130.3837, 567.0106, -111.3553, -1254.8839, 653.7878, 334.1282, -74.0321, 717.1284, -139.8, -1051.2567, 213.832, 333.5941, -100.7355, 358.5642, -102.3555, 358.5642, -102.3555, 133.1341, -30.3348, 145.0552, -143.7914, 374.0311, -160.0207, 263.8422, -123.8987, 149.2323, -104.5833, -63.2757
-41.1535, 1.2958, 0.8387, 0.7948, 0.8387, 0.9102, 0.9604, 0.9899, 0.8923, 0.9092, 0.9306, 0.9239, 0.9918, 0.9232, 0.866, 0.811, 0.8258, 0.8278, 0.8942, 0.8995, 0.9424, 0.9372, 0.9606, 0.798, 0.9987, -0.0, -0.0, 1003.6227, -173.8879, 354.063, -233.8649, 354.063, -233.8649, 290.5698, -351.5536, 601.3972, -34.3372, 285.0937, -48.0689, -188.5391, -29.1825, 290.2928, -78.7293, 241.9107, -68.6823, -142.9376, 156.2691, -66.6636, 150.13, -774.2947, 28.6768, -230.0271, 152.9933, 612.018, -129.8379, 579.8755, -187.6094, -903.8846, 256.3166, 886.8539, -65.2347, 4.9826, -130.4246, 4.9826, -130.4246, 566.9133, -111.0167, -1254.6384, 652.8076, 334.3006, -73.9302, 717.45, -139.5718, -1051.7506, 213.502, 333.7659, -100.6625, 358.725, -102.2729, 358.725, -102.2729, 133.0999, -30.298, 145.2009, -143.8419, 374.0872, -159.9908, 263.9114, -123.902, 149.3086, -104.6403, -63.2703
-41.1665, 1.3, 0.8386, 0.7945, 0.8386, 0.9101, 0.9603, 0.9899, 0.8924, 0.9091, 0.9305, 0.9239, 0.9917, 0.9232, 0.8666, 0.811, 0.8257, 0.8277, 0.8941, 0.8993, 0.9423, 0.937, 0.9604, 0.798, 0.9986, -0.0, -0.0, 1004.2684, -174.7832, 353.9963, -233.8768, 353.9963, -233.8768, 291.3372, -352.8292, 601.2722, -34.2146, 285.2688, -48.4828, -188.7231, -29.056, 290.3148, -78.7374, 241.929, -68.6884, -143.0739, 156.3339, -66.6763, 150.1007, -773.9214, 27.809, -230.167, 153.1588, 611.7021, -129.3581, 579.7349, -187.3454, -902.679, 254.0778, 886.7252, -65.0175, 5.0213, -130.4585, 5.0213, -130.4585, 566.7839, -110.6155, -1254.4253, 651.7619, 334.4624, -73.8109, 717.7501, -139.306, -1052.2124, 213.117, 333.9272, -100.5681, 358.875, -102.1668, 358.875, -102.1668, 133.0638, -30.2487, 145.3405, -143.8731, 374.1367, -159.9218, 263.9732, -123.8764, 149.377, -104.675, -63.2607
-41.182, 1.3042, 0.8384, 0.7942, 0.8384, 0.91, 0.9602, 0.9897, 0.8925, 0.9091, 0.9304, 0.9239, 0.9916, 0.9233, 0.8671, 0.8109, 0.8257, 0.8277, 0.894, 0.8992, 0.9422, 0.9369, 0.9603, 0.798, 0.9985, -0.0, -0.0, 1004.8918, -175.6493, 353.9158, -233.874, 353.9158, -233.874, 292.1103, -354.0942, 601.1266, -34.0339, 285.4316, -48.8747, -188.9006, -28.9558, 290.3246, -78.7114, 241.9372, -68.666, -143.2044, 156.3754, -66.6902, 150.0611, -773.5388, 26.9148, -230.2915, 153.2814, 611.3519, -128.843, 579.56, -187.037, -901.3994, 251.7749, 886.5511, -64.7273, 5.0617, -130.4854, 5.0617, -130.4854, 566.6223, -110.1517, -1254.2426, 650.6495, 334.6137, -73.674, 718.0288, -139.002, -1052.6425, 212.676, 334.0782, -100.4519, 359.0144, -102.0368, 359.0144, -102.0368, 133.0257, -30.1869, 145.4741, -143.8847, 374.1798, -159.813, 264.0276, -123.8215, 149.4375, -104.6874, -63.247
-41.2001, 1.3083, 0.8383, 0.7939, 0.8383, 0.9099, 0.9601, 0.9896, 0.8926, 0.909, 0.9303, 0.9238, 0.9915, 0.9233, 0.8677, 0.8109, 0.8256, 0.8276, 0.8939, 0.8991, 0.942, 0.9367, 0.9602, 0.7981, 0.9983, -0.0, -0.0, 1005.493, -176.4869, 353.8219, -233.8568, 353.8219, -233.8568, 292.8885, -355.3486, 600.9608, -33.7963, 285.5823, -49.2445, -189.0714, -28.8822, 290.3223, -78.6516, 241.9352, -68.6155, -143.3294, 156.3932, -66.7052, 150.0113, -773.1469, 25.9959, -230.4008, 153.3612, 610.9676, -128.2936, 579.3513, -186.685, -900.0465, 249.4101, 886.3322, -64.3654, 5.1038, -130.5053, 5.1038, -130.5053, 566.4286, -109.6263, -1254.0906, 649.4729, 334.7546, -73.5195, 718.2863, -138.66, -1053.0409, 212.1795, 334.2187, -100.3142, 359.1431, -101.8831, 359.1431, -101.8831, 132.9857, -30.1127, 145.6016, -143.8766, 374.2166, -159.6651, 264.0747, -123.7375, 149.4903, -104.6774, -63.2292
-41.2208, 1.3125, 0.8382, 0.7936, 0.8382, 0.9098, 0.96, 0.9894, 0.8928, 0.909, 0.9301, 0.9238, 0.9914, 0.9233, 0.8683, 0.8109, 0.8256, 0.8276, 0.8938, 0.899, 0.9419, 0.9366, 0.96, 0.7982, 0.9982, -0.0, -0.0, 1006.0723, -177.2952, 353.7145, -233.8253, 353.7145, -233.8253, 293.672, -356.5915, 600.7747, -33.5015, 285.7209, -49.5917, -189.2355, -28.8356, 290.3078, -78.5579, 241.9232, -68.5366, -143.4487, 156.3874, -66.7216, 149.9512, -772.7452, 25.0519, -230.4949, 153.398, 610.5494, -127.71, 579.1087, -186.2894, -898.6207, 246.9841, 886.0686, -63.9316, 5.1476, -130.5184, 5.1476, -130.5184, 566.2032, -109.0395, -1253.9684, 648.2308, 334.8849, -73.3473, 718.5223, -138.2801, -1053.4072, 211.6274, 334.3488, -100.1548, 359.2611, -101.7056, 359.2611, -101.7056, 132.9438, -30.0261, 145.723, -143.8487, 374.247, -159.4778, 264.1145, -123.6242, 149.5353, -104.645, -63.2073
-41.244, 1.3167, 0.8381, 0.7933, 0.8381, 0.9097, 0.9598, 0.9893, 0.8929, 0.9089, 0.93, 0.9237, 0.9912, 0.9234, 0.8689, 0.811, 0.8256, 0.8276, 0.8937, 0.8989, 0.9418, 0.9364, 0.9598, 0.7983, 0.998, -0.0, -0.0, 1006.629, -178.0739, 353.5937, -233.7795, 353.5937, -233.7795, 294.4603, -357.8221, 600.5684, -33.1502, 285.8471, -49.9161, -189.3928, -28.8162, 290.2813, -78.4304, 241.9011, -68.4296, -143.5623, 156.3575, -66.7392, 149.881, -772.3334, 24.0832, -230.5737, 153.3916, 610.0973, -127.0928, 578.8325, -185.8505, -897.1223, 244.4987, 885.7599, -63.4262, 5.1933, -130.5245, 5.1933, -130.5245, 565.9459, -108.392, -1253.875, 646.9231, 335.0046, -73.1575, 718.7368, -137.862, -1053.7415, 211.0194, 334.4684, -99.9736, 359.3684, -101.5043, 359.3684, -101.5043, 132.9, -29.9273, 145.8382, -143.8008, 374.2711, -159.2511, 264.147, -123.4817, 149.5726, -104.5902, -63.1812
-41.2697, 1.3208, 0.8381, 0.7931, 0.8381, 0.9096, 0.9597, 0.9891, 0.893, 0.9088, 0.9298, 0.9237, 0.9911, 0.9234, 0.8695, 0.8111, 0.8257, 0.8277, 0.8936, 0.8988, 0.9417, 0.9362, 0.9596, 0.7985, 0.9979, -0.0, -0.0, 1007.1637, -178.8233, 353.4596, -233.7197, 353.4596, -233.7197, 295.2535, -359.04, 600.342, -32.7428, 285.9614, -50.2174, -189.5434, -28.8242, 290.2428, -78.2693, 241.869, -68.2945, -143.6702, 156.3037, -66.758, 149.8008, -771.9113, 23.0906, -230.6376, 153.342, 609.6115, -126.4426, 578.5226, -185.3689, -895.5519, 241.9553, 885.4069, -62.85, 5.2407, -130.5239, 5.2407, -130.5239, 565.6569, -107.6844, -1253.8094, 645.5507, 335.1139, -72.9499, 718.9301, -137.4058, -1054.0439, 210.3557, 334.5775, -99.7705, 359.465, -101.2791, 359.465, -101.2791, 132.8544, -29.8164, 145.9474, -143.7328, 374.2888, -158.9852, 264.1723, -123.3101, 149.6023, -104.5129, -63.1511
-41.298, 1.325, 0.838, 0.7928, 0.838, 0.9095, 0.9596, 0.9888, 0.8932, 0.9088, 0.9296, 0.9236, 0.9909, 0.9234, 0.8701, 0.8112, 0.8257, 0.8277, 0.8935, 0.8987, 0.9415, 0.936, 0.9594, 0.7987, 0.9977, -0.0, -0.0, 1007.6762, -179.5425, 353.3124, -233.6457, 353.3124, -233.6457, 296.0513, -360.2444, 600.0958, -32.2798, 286.0634, -50.4953, -189.687, -28.8599, 290.1924, -78.0746, 241.8269, -68.1313, -143.7723, 156.2256, -66.7781, 149.7105, -771.4783, 22.0745, -230.6865, 153.2491, 609.0922, -125.7596, 578.1795, -184.8446, -893.9097, 239.3554, 885.0094, -62.2031, 5.29, -130.5164, 5.29, -130.5164, 565.3363, -106.9174, -1253.7714, 644.1135, 335.2123, -72.7246, 719.1015, -136.9115, -1054.3137, 209.6361, 334.6759, -99.5457, 359.5507, -101.0301, 359.5507, -101.0301, 132.807, -29.6935, 146.0504, -143.6445, 374.3001, -158.68, 264.1902, -123.1094, 149.6243, -104.4131, -63.1167
-41.3287, 1.3292, 0.8379, 0.7926, 0.8379, 0.9094, 0.9594, 0.9886, 0.8933, 0.9087, 0.9294, 0.9235, 0.9907, 0.9233, 0.8708, 0.8113, 0.8258, 0.8278, 0.8935, 0.8986, 0.9414, 0.9359, 0.9592, 0.7989, 0.9975, -0.0, -0.0, 1008.1662, -180.2319, 353.152, -233.5578, 353.152, -233.5578, 296.8532, -361.4346, 599.8297, -31.7616, 286.1533, -50.7495, -189.8237, -28.9235, 290.13, -77.8466, 241.775, -67.9404, -143.8686, 156.1231, -66.7995, 149.6104, -771.0342, 21.035, -230.7206, 153.113, 608.5394, -125.0444, 577.8032, -184.2782, -892.1968, 236.7006, 884.5674, -61.4861, 5.3412, -130.5021, 5.3412, -130.5021, 564.9844, -106.0915, -1253.7593, 642.6115, 335.3002, -72.4815, 719.2513, -136.3792, -1054.5516, 208.8607, 334.7638, -99.299, 359.6257, -100.7572, 359.6257, -100.7572, 132.7578, -29.5587, 146.1471, -143.5359, 374.305, -158.3357, 264.201, -122.8796, 149.6387, -104.2909, -63.0783
-41.3619, 1.3333, 0.8378, 0.7924, 0.8378, 0.9093, 0.9593, 0.9883, 0.8935, 0.9086, 0.9291, 0.9235, 0.9904, 0.9233, 0.8714, 0.8115, 0.8259, 0.8279, 0.8934, 0.8985, 0.9413, 0.9357, 0.959, 0.7992, 0.9973, -0.0, -0.0, 1008.6344, -180.8907, 352.9788, -233.4562, 352.9788, -233.4562, 297.6595, -362.6099, 599.5439, -31.1889, 286.2311, -50.9798, -189.9533, -29.0152, 290.056, -77.5854, 241.7133, -67.7217, -143.9591, 155.9961, -66.8221, 149.5005, -770.5784, 19.9735, -230.7399, 152.9335, 607.9536, -124.2978, 577.394, -183.67, -890.4137, 233.9927, 884.0815, -60.6997, 5.3942, -130.481, 5.3942, -130.481, 564.6015, -105.2077, -1253.7722, 641.0458, 335.3773, -72.2207, 719.3796, -135.8087, -1054.757, 208.0294, 334.8411, -99.0304, 359.6898, -100.4605, 359.6898, -100.4605, 132.7068, -29.4121, 146.2376, -143.4068, 374.3036, -157.9525, 264.2045, -122.6207, 149.6456, -104.1462, -63.0358
-41.3976, 1.3375, 0.8378, 0.7922, 0.8378, 0.9091, 0.9591, 0.988, 0.8936, 0.9085, 0.9289, 0.9234, 0.9902, 0.9233, 0.8721, 0.8117, 0.8261, 0.828, 0.8933, 0.8984, 0.9411, 0.9354, 0.9587, 0.7995, 0.9971, -0.0, -0.0, 1009.0803, -181.5193, 352.7928, -233.3411, 352.7928, -233.3411, 298.4695, -363.77, 599.2388, -30.5625, 286.2967, -51.1859, -190.0757, -29.1352, 289.9702, -77.2912, 241.6418, -67.4756, -144.0437, 155.8445, -66.846, 149.381, -770.1113, 18.8899, -230.7446, 152.7108, 607.335, -123.5202, 576.9521, -183.0207, -888.561, 231.2332, 883.5519, -59.8447, 5.4492, -130.4532, 5.4492, -130.4532, 564.1876, -104.2668, -1253.8101, 639.416, 335.4434, -71.9422, 719.4858, -135.2005, -1054.9292, 207.1427, 334.9075, -98.74, 359.7429, -100.14, 359.7429, -100.14, 132.6541, -29.2538, 146.3217, -143.2572, 374.2957, -157.5305, 264.2007, -122.333, 149.645, -103.9793, -62.9892
-41.4358, 1.3417, 0.8377, 0.792, 0.8377, 0.909, 0.9589, 0.9877, 0.8938, 0.9084, 0.9286, 0.9232, 0.9899, 0.9232, 0.8727, 0.8119, 0.8262, 0.8282, 0.8933, 0.8983, 0.941, 0.9352, 0.9585, 0.7998, 0.9969, -0.0, -0.0, 1009.5042, -182.1171, 352.5941, -233.2124, 352.5941, -233.2124, 299.2833, -364.9137, 598.9143, -29.8826, 286.3502, -51.3676, -190.1909, -29.2837, 289.8727, -76.9642, 241.5605, -67.202, -144.1222, 155.6681, -66.8712, 149.2518, -769.6317, 17.7848, -230.7346, 152.4449, 606.6838, -122.7121, 576.4777, -182.3305, -886.6393, 228.4238, 882.9783, -58.9214, 5.5062, -130.4188, 5.5062, -130.4188, 563.7429, -103.2695, -1253.8704, 637.722, 335.4987, -71.646, 719.5699, -134.5544, -1055.0685, 206.2003, 334.963, -98.4278, 359.7849, -99.7958, 359.7849, -99.7958, 132.5996, -29.0841, 146.3993, -143.0871, 374.2812, -157.0699, 264.1897, -122.0165, 149.6368, -103.7899, -62.9385
-41.4764, 1.3458, 0.8377, 0.7918, 0.8377, 0.9089, 0.9588, 0.9874, 0.894, 0.9083, 0.9283, 0.9231, 0.9896, 0.9231, 0.8734, 0.8121, 0.8264, 0.8284, 0.8932, 0.8982, 0.9408, 0.935, 0.9582, 0.8002, 0.9967, -0.0, -0.0, 1009.9056, -182.6837, 352.3828, -233.0702, 352.3828, -233.0702, 300.1004, -366.0406, 598.5705, -29.1499, 286.3914, -51.5247, -190.2986, -29.4609, 289.7636, -76.6045, 241.4697, -66.9012, -144.1948, 155.4669, -66.8977, 149.1132, -769.139, 16.6584, -230.7101, 152.1357, 606.0, -121.8741, 575.9711, -181.5998, -884.6495, 225.5661, 882.3614, -57.9305, 5.5652, -130.3778, 5.5652, -130.3778, 563.2676, -102.2166, -1253.9525, 635.9643, 335.5428, -71.3319, 719.6318, -133.8702, -1055.1747, 205.2021, 335.0076, -98.0935, 359.8159, -99.4277, 359.8159, -99.4277, 132.5435, -28.903, 146.4705, -142.8961, 374.2602, -156.5707, 264.1714, -121.6712, 149.6212, -103.5783, -62.8837
