Time(s), 3005.sourcebus.1, 3005.sourcebus.2, 3005.sourcebus.3, 3005.650.1, 3005.650.2, 3005.650.3, 3005.rg60.1, 3005.rg60.2, 3005.rg60.3, 3005.633.1, 3005.633.2, 3005.633.3, 3005.634.1, 3005.634.2, 3005.634.3, 3005.671.1, 3005.671.2, 3005.671.3, 3005.645.2, 3005.645.3, 3005.646.2, 3005.646.3, 3005.692.3, 3005.692.1, 3005.692.2, 3005.675.1, 3005.675.2, 3005.675.3, 3005.611.3, 3005.652.1, 3005.670.1, 3005.670.2, 3005.670.3, 3005.632.1, 3005.632.2, 3005.632.3, 3005.680.1, 3005.680.2, 3005.680.3, 3005.684.1, 3005.684.3, 3008.sourcebus.1, 3008.sourcebus.2, 3008.sourcebus.3, 3008.650.1, 3008.650.2, 3008.650.3, 3008.rg60.1, 3008.rg60.2, 3008.rg60.3, 3008.633.1, 3008.633.2, 3008.633.3, 3008.634.1, 3008.634.2, 3008.634.3, 3008.671.1, 3008.671.2, 3008.671.3, 3008.645.2, 3008.645.3, 3008.646.2, 3008.646.3, 3008.692.3, 3008.692.1, 3008.692.2, 3008.675.1, 3008.675.2, 3008.675.3, 3008.611.3, 3008.652.1, 3008.670.1, 3008.670.2, 3008.670.3, 3008.632.1, 3008.632.2, 3008.632.3, 3008.680.1, 3008.680.2, 3008.680.3, 3008.684.1, 3008.684.3
0.0208, 0.9958, 0.996, 0.9957, 0.9956, 0.996, 0.9958, 1.0578, 1.0519, 1.058, 1.0545, 1.0518, 1.0538, 1.0357, 1.037, 1.0391, 1.0528, 1.0543, 1.0516, 1.0509, 1.0539, 1.0507, 1.0536, 1.0516, 1.0528, 1.0543, 1.0521, 1.0546, 1.0514, 1.0512, 1.0518, 1.0542, 1.0526, 1.0531, 1.0548, 1.052, 1.0541, 1.0528, 1.0543, 1.0516, 1.0525, 1.0514, 0.9637, 0.9639, 0.9636, 0.9635, 0.9639, 0.9637, 1.0538, 1.0542, 1.054, 1.0502, 1.0539, 1.0495, 1.0306, 1.0386, 1.0341, 1.0484, 1.0565, 1.047, 1.053, 1.0495, 1.0528, 1.0493, 1.047, 1.0484, 1.0565, 1.0477, 1.0568, 1.0468, 1.0466, 1.0474, 1.0499, 1.0548, 1.0487, 1.0506, 1.0542, 1.0498, 1.0484, 1.0565, 1.047, 1.0481, 1.0468
0.025, 0.9958, 0.996, 0.9957, 0.9956, 0.996, 0.9958, 1.0578, 1.0519, 1.058, 1.0545, 1.0518, 1.0539, 1.0357, 1.037, 1.0391, 1.0528, 1.0543, 1.0516, 1.0509, 1.0539, 1.0507, 1.0536, 1.0516, 1.0528, 1.0543, 1.0522, 1.0546, 1.0515, 1.0513, 1.0519, 1.0542, 1.0527, 1.0532, 1.0549, 1.052, 1.0542, 1.0528, 1.0543, 1.0516, 1.0526, 1.0514, 0.9637, 0.9639, 0.9636, 0.9635, 0.9639, 0.9637, 1.0538, 1.0542, 1.054, 1.0502, 1.0539, 1.0495, 1.0306, 1.0386, 1.0341, 1.0484, 1.0565, 1.047, 1.0531, 1.0496, 1.0528, 1.0493, 1.047, 1.0484, 1.0565, 1.0477, 1.0568, 1.0469, 1.0466, 1.0474, 1.0499, 1.0549, 1.0487, 1.0506, 1.0542, 1.0498, 1.0484, 1.0565, 1.047, 1.0481, 1.0468
0.025, 0.9958, 0.996, 0.9957, 0.9956, 0.996, 0.9958, 1.0578, 1.0519, 1.058, 1.0545, 1.0518, 1.0539, 1.0357, 1.037, 1.0391, 1.0529, 1.0543, 1.0517, 1.0509, 1.0539, 1.0507, 1.0537, 1.0517, 1.0529, 1.0543, 1.0522, 1.0547, 1.0515, 1.0513, 1.0519, 1.0543, 1.0527, 1.0532, 1.0549, 1.052, 1.0542, 1.0529, 1.0543, 1.0517, 1.0526, 1.0515, 0.9637, 0.9639, 0.9636, 0.9635, 0.9639, 0.9637, 1.0538, 1.0542, 1.054, 1.0503, 1.054, 1.0495, 1.0307, 1.0387, 1.0341, 1.0484, 1.0565, 1.0471, 1.0531, 1.0496, 1.0529, 1.0493, 1.0471, 1.0484, 1.0565, 1.0478, 1.0569, 1.0469, 1.0467, 1.0475, 1.05, 1.0549, 1.0488, 1.0506, 1.0542, 1.0498, 1.0484, 1.0565, 1.0471, 1.0482, 1.0469
0.0292, 0.9958, 0.996, 0.9957, 0.9957, 0.996, 0.9958, 1.0578, 1.052, 1.058, 1.0546, 1.0518, 1.0539, 1.0358, 1.037, 1.0391, 1.0529, 1.0544, 1.0517, 1.051, 1.054, 1.0508, 1.0537, 1.0517, 1.0529, 1.0544, 1.0523, 1.0547, 1.0516, 1.0514, 1.052, 1.0543, 1.0527, 1.0532, 1.0549, 1.052, 1.0542, 1.0529, 1.0544, 1.0517, 1.0527, 1.0515, 0.9637, 0.9639, 0.9636, 0.9635, 0.9639, 0.9637, 1.0538, 1.0542, 1.054, 1.0503, 1.054, 1.0496, 1.0307, 1.0387, 1.0342, 1.0485, 1.0566, 1.0471, 1.0531, 1.0496, 1.0529, 1.0493, 1.0471, 1.0485, 1.0566, 1.0478, 1.0569, 1.047, 1.0467, 1.0475, 1.05, 1.0549, 1.0488, 1.0507, 1.0542, 1.0499, 1.0485, 1.0566, 1.0471, 1.0482, 1.0469
0.0292, 0.9958, 0.996, 0.9957, 0.9957, 0.996, 0.9958, 1.0578, 1.052, 1.058, 1.0546, 1.0518, 1.0539, 1.0358, 1.0371, 1.0392, 1.053, 1.0544, 1.0518, 1.051, 1.054, 1.0508, 1.0537, 1.0518, 1.053, 1.0544, 1.0523, 1.0547, 1.0516, 1.0514, 1.052, 1.0543, 1.0528, 1.0533, 1.0549, 1.0521, 1.0542, 1.053, 1.0544, 1.0518, 1.0527, 1.0516, 0.9637, 0.9639, 0.9636, 0.9635, 0.9639, 0.9637, 1.0538, 1.0542, 1.054, 1.0503, 1.054, 1.0496, 1.0307, 1.0387, 1.0342, 1.0485, 1.0566, 1.0472, 1.0531, 1.0496, 1.0529, 1.0494, 1.0472, 1.0485, 1.0566, 1.0479, 1.0569, 1.047, 1.0468, 1.0476, 1.05, 1.0549, 1.0488, 1.0507, 1.0542, 1.0499, 1.0485, 1.0566, 1.0472, 1.0483, 1.047
0.0333, 0.9958, 0.996, 0.9957, 0.9957, 0.996, 0.9958, 1.0578, 1.052, 1.058, 1.0546, 1.0519, 1.054, 1.0358, 1.0371, 1.0392, 1.053, 1.0545, 1.0518, 1.051, 1.054, 1.0508, 1.0538, 1.0518, 1.053, 1.0545, 1.0524, 1.0548, 1.0517, 1.0515, 1.0521, 1.0544, 1.0528, 1.0533, 1.055, 1.0521, 1.0543, 1.053, 1.0545, 1.0518, 1.0528, 1.0516, 0.9637, 0.9639, 0.9636, 0.9635, 0.9639, 0.9637, 1.0538, 1.0542, 1.054, 1.0504, 1.054, 1.0496, 1.0308, 1.0387, 1.0342, 1.0486, 1.0567, 1.0472, 1.0531, 1.0497, 1.0529, 1.0494, 1.0472, 1.0486, 1.0567, 1.0479, 1.057, 1.0471, 1.0468, 1.0476, 1.0501, 1.055, 1.0489, 1.0507, 1.0543, 1.0499, 1.0486, 1.0567, 1.0472, 1.0483, 1.047
0.0333, 0.9958, 0.996, 0.9957, 0.9957, 0.996, 0.9959, 1.0578, 1.052, 1.058, 1.0547, 1.0519, 1.054, 1.0358, 1.0371, 1.0392, 1.0531, 1.0545, 1.0519, 1.051, 1.054, 1.0508, 1.0538, 1.0519, 1.0531, 1.0545, 1.0524, 1.0548, 1.0517, 1.0515, 1.0521, 1.0544, 1.0528, 1.0534, 1.055, 1.0521, 1.0543, 1.0531, 1.0545, 1.0519, 1.0528, 1.0517, 0.9637, 0.9639, 0.9636, 0.9635, 0.9639, 0.9637, 1.0538, 1.0542, 1.054, 1.0504, 1.0541, 1.0496, 1.0308, 1.0387, 1.0343, 1.0486, 1.0567, 1.0473, 1.0532, 1.0497, 1.0529, 1.0494, 1.0473, 1.0486, 1.0567, 1.048, 1.057, 1.0471, 1.0469, 1.0477, 1.0501, 1.055, 1.0489, 1.0507, 1.0543, 1.05, 1.0486, 1.0567, 1.0473, 1.0484, 1.0471
0.0375, 0.9958, 0.996, 0.9957, 0.9957, 0.996, 0.9959, 1.0578, 1.052, 1.058, 1.0547, 1.0519, 1.054, 1.0359, 1.0371, 1.0393, 1.0531, 1.0545, 1.0519, 1.0511, 1.0541, 1.0508, 1.0538, 1.0519, 1.0531, 1.0545, 1.0525, 1.0549, 1.0518, 1.0516, 1.0522, 1.0545, 1.0528, 1.0534, 1.055, 1.0521, 1.0543, 1.0531, 1.0545, 1.0519, 1.0529, 1.0518, 0.9637, 0.9639, 0.9636, 0.9636, 0.9639, 0.9637, 1.0538, 1.0542, 1.054, 1.0504, 1.0541, 1.0497, 1.0308, 1.0388, 1.0343, 1.0487, 1.0567, 1.0473, 1.0532, 1.0497, 1.053, 1.0495, 1.0473, 1.0487, 1.0567, 1.048, 1.057, 1.0472, 1.0469, 1.0477, 1.0501, 1.055, 1.049, 1.0508, 1.0543, 1.05, 1.0487, 1.0567, 1.0473, 1.0484, 1.0471
0.0375, 0.9958, 0.996, 0.9957, 0.9957, 0.996, 0.9959, 1.0578, 1.052, 1.058, 1.0547, 1.0519, 1.0541, 1.0359, 1.0371, 1.0393, 1.0532, 1.0546, 1.052, 1.0511, 1.0541, 1.0509, 1.0539, 1.052, 1.0532, 1.0546, 1.0525, 1.0549, 1.0519, 1.0516, 1.0522, 1.0545, 1.0529, 1.0534, 1.0551, 1.0522, 1.0544, 1.0532, 1.0546, 1.052, 1.0529, 1.0518, 0.9637, 0.9639, 0.9636, 0.9636, 0.9639, 0.9637, 1.0538, 1.0542, 1.054, 1.0504, 1.0541, 1.0497, 1.0308, 1.0388, 1.0343, 1.0487, 1.0568, 1.0474, 1.0532, 1.0498, 1.053, 1.0495, 1.0474, 1.0487, 1.0568, 1.0481, 1.0571, 1.0472, 1.047, 1.0478, 1.0502, 1.055, 1.049, 1.0508, 1.0543, 1.05, 1.0487, 1.0568, 1.0474, 1.0485, 1.0472
0.0417, 0.9958, 0.996, 0.9957, 0.9957, 0.996, 0.9959, 1.0579, 1.052, 1.058, 1.0547, 1.052, 1.0541, 1.0359, 1.0372, 1.0393, 1.0533, 1.0546, 1.0521, 1.0511, 1.0541, 1.0509, 1.0539, 1.0521, 1.0533, 1.0546, 1.0526, 1.0549, 1.0519, 1.0517, 1.0523, 1.0545, 1.0529, 1.0535, 1.0551, 1.0522, 1.0544, 1.0533, 1.0546, 1.0521, 1.053, 1.0519, 0.9637, 0.9639, 0.9636, 0.9636, 0.9639, 0.9638, 1.0538, 1.0542, 1.054, 1.0505, 1.0541, 1.0497, 1.0309, 1.0388, 1.0344, 1.0488, 1.0568, 1.0474, 1.0532, 1.0498, 1.053, 1.0495, 1.0474, 1.0488, 1.0568, 1.0481, 1.0571, 1.0473, 1.047, 1.0478, 1.0502, 1.0551, 1.049, 1.0508, 1.0544, 1.05, 1.0488, 1.0568, 1.0474, 1.0485, 1.0472
0.0417, 0.9959, 0.996, 0.9957, 0.9957, 0.996, 0.9959, 1.0579, 1.052, 1.0581, 1.0548, 1.052, 1.0541, 1.036, 1.0372, 1.0394, 1.0533, 1.0547, 1.0521, 1.0511, 1.0542, 1.0509, 1.0539, 1.0521, 1.0533, 1.0547, 1.0527, 1.055, 1.052, 1.0517, 1.0524, 1.0546, 1.0529, 1.0535, 1.0551, 1.0522, 1.0544, 1.0533, 1.0547, 1.0521, 1.0531, 1.0519, 0.9637, 0.9639, 0.9636, 0.9636, 0.9639, 0.9638, 1.0538, 1.0542, 1.054, 1.0505, 1.0541, 1.0498, 1.0309, 1.0388, 1.0344, 1.0488, 1.0569, 1.0475, 1.0533, 1.0498, 1.053, 1.0496, 1.0475, 1.0488, 1.0569, 1.0482, 1.0572, 1.0473, 1.0471, 1.0479, 1.0502, 1.0551, 1.0491, 1.0509, 1.0544, 1.0501, 1.0488, 1.0569, 1.0475, 1.0486, 1.0473
0.0458, 0.9959, 0.996, 0.9957, 0.9957, 0.996, 0.9959, 1.0579, 1.052, 1.0581, 1.0548, 1.052, 1.0542, 1.036, 1.0372, 1.0394, 1.0534, 1.0547, 1.0522, 1.0512, 1.0542, 1.0509, 1.054, 1.0522, 1.0534, 1.0547, 1.0527, 1.055, 1.052, 1.0518, 1.0524, 1.0546, 1.053, 1.0536, 1.0552, 1.0522, 1.0545, 1.0534, 1.0547, 1.0522, 1.0531, 1.052, 0.9638, 0.9639, 0.9636, 0.9636, 0.9639, 0.9638, 1.0538, 1.0542, 1.054, 1.0505, 1.0542, 1.0498, 1.0309, 1.0389, 1.0344, 1.0489, 1.0569, 1.0475, 1.0533, 1.0498, 1.0531, 1.0496, 1.0475, 1.0489, 1.0569, 1.0482, 1.0572, 1.0474, 1.0471, 1.0479, 1.0503, 1.0551, 1.0491, 1.0509, 1.0544, 1.0501, 1.0489, 1.0569, 1.0475, 1.0486, 1.0473
0.0458, 0.9959, 0.996, 0.9957, 0.9957, 0.996, 0.9959, 1.0579, 1.052, 1.0581, 1.0548, 1.052, 1.0542, 1.036, 1.0373, 1.0394, 1.0534, 1.0548, 1.0522, 1.0512, 1.0542, 1.051, 1.054, 1.0522, 1.0534, 1.0548, 1.0528, 1.0551, 1.0521, 1.0519, 1.0525, 1.0547, 1.053, 1.0536, 1.0552, 1.0523, 1.0545, 1.0534, 1.0548, 1.0522, 1.0532, 1.052, 0.9638, 0.9639, 0.9636, 0.9636, 0.9639, 0.9638, 1.0538, 1.0542, 1.0541, 1.0506, 1.0542, 1.0498, 1.031, 1.0389, 1.0344, 1.049, 1.0569, 1.0476, 1.0533, 1.0499, 1.0531, 1.0496, 1.0476, 1.049, 1.0569, 1.0483, 1.0572, 1.0474, 1.0472, 1.048, 1.0503, 1.0552, 1.0491, 1.0509, 1.0544, 1.0501, 1.049, 1.0569, 1.0476, 1.0487, 1.0474
0.05, 0.9959, 0.9961, 0.9957, 0.9957, 0.996, 0.9959, 1.0579, 1.052, 1.0581, 1.0549, 1.0521, 1.0542, 1.0361, 1.0373, 1.0395, 1.0535, 1.0548, 1.0523, 1.0512, 1.0543, 1.051, 1.054, 1.0523, 1.0535, 1.0548, 1.0528, 1.0551, 1.0522, 1.0519, 1.0525, 1.0547, 1.053, 1.0536, 1.0552, 1.0523, 1.0545, 1.0535, 1.0548, 1.0523, 1.0532, 1.0521, 0.9638, 0.964, 0.9636, 0.9636, 0.9639, 0.9638, 1.0539, 1.0543, 1.0541, 1.0506, 1.0542, 1.0499, 1.031, 1.0389, 1.0345, 1.049, 1.057, 1.0477, 1.0533, 1.0499, 1.0531, 1.0496, 1.0477, 1.049, 1.057, 1.0483, 1.0573, 1.0475, 1.0472, 1.048, 1.0504, 1.0552, 1.0492, 1.051, 1.0545, 1.0502, 1.049, 1.057, 1.0477, 1.0488, 1.0474
0.05, 0.9959, 0.9961, 0.9958, 0.9957, 0.996, 0.9959, 1.0579, 1.052, 1.0581, 1.0549, 1.0521, 1.0543, 1.0361, 1.0373, 1.0395, 1.0536, 1.0549, 1.0524, 1.0512, 1.0543, 1.051, 1.0541, 1.0524, 1.0536, 1.0549, 1.0529, 1.0552, 1.0522, 1.052, 1.0526, 1.0547, 1.0531, 1.0537, 1.0553, 1.0523, 1.0546, 1.0536, 1.0549, 1.0524, 1.0533, 1.0522, 0.9638, 0.964, 0.9636, 0.9636, 0.9639, 0.9638, 1.0539, 1.0543, 1.0541, 1.0506, 1.0542, 1.0499, 1.031, 1.0389, 1.0345, 1.0491, 1.057, 1.0477, 1.0534, 1.0499, 1.0531, 1.0497, 1.0477, 1.0491, 1.057, 1.0484, 1.0573, 1.0476, 1.0473, 1.0481, 1.0504, 1.0552, 1.0492, 1.051, 1.0545, 1.0502, 1.0491, 1.057, 1.0477, 1.0488, 1.0475
