VARS 3008 TO 3018 CKT '1 ', Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 '
-26.6662, 0.6333, 0.4962, 0.4962, 0.4254, 0.2612, 0.2382, 0.0425, 0.388, 0.2368, 0.0949, 0.1226, 0.0013, 0.1944, 0.6041, 0.5296, 0.4844, 0.4777, 0.3198, 0.2997, 0.2548, 0.2208, 0.1661, 0.6266, 0.3026, 34.2724, 257.8004, 34.2724, 257.8004, 6.0206, 119.811, 6.0206, 119.811, 54.8555, 92.6808, 30.634, 202.417, 21.6576, 59.1777, -46.8545, -51.5926, 14.2288, 101.9324, 11.8574, 84.7545, -30.7461, -29.6291, -1.4825, -5.3869, 4.6939, 52.2268, -6.0126, -23.0285, 8.7432, 219.0195, 25.3284, 322.0293, 20.0252, -394.7053, 22.5987, 207.2328, 2.1136, 19.471, 2.1136, 19.471, 2.0452, 109.8914, -1.9298, -0.3425, 64.4202, 159.2868, 127.9007, 345.7638, -192.3208, -505.0506, 64.1044, 143.4962, 63.9503, 153.4965, 63.9503, 153.4965, 9.0756, 39.3879, 32.1759, 42.2584, 51.8232, 91.2536, 28.3644, 77.9626, 11.0133, 46.9657, 0.069
-26.6583, 0.6375, 0.4969, 0.4969, 0.426, 0.2614, 0.2383, 0.0425, 0.3885, 0.237, 0.095, 0.1228, 0.0013, 0.1945, 0.605, 0.5297, 0.4844, 0.4778, 0.3197, 0.2996, 0.2548, 0.2208, 0.1661, 0.6268, 0.3025, 33.216, 258.72, 33.216, 258.72, 5.4468, 120.3707, 5.4468, 120.3707, 53.8851, 92.8834, 30.0407, 202.8479, 22.0005, 59.0206, -47.7885, -51.2078, 14.2096, 101.9975, 11.8414, 84.8086, -31.3187, -29.3903, -1.4639, -5.398, 4.691, 52.2334, -6.072, -23.0026, 8.4431, 219.8741, 25.3924, 322.9319, 19.296, -396.0048, 22.6075, 207.5627, 2.1158, 19.5038, 2.1158, 19.5038, 2.043, 110.1884, -1.9167, -0.3008, 65.0885, 159.5115, 128.8874, 346.2144, -193.9758, -505.7259, 64.7711, 143.6415, 64.4437, 153.6476, 64.4437, 153.6476, 8.7541, 39.4101, 32.7648, 42.1719, 51.8292, 91.2095, 28.3831, 77.9214, 11.038, 46.9309, 0.0691
-26.6495, 0.6417, 0.4976, 0.4976, 0.4265, 0.2615, 0.2384, 0.0425, 0.389, 0.2371, 0.0951, 0.1229, 0.0013, 0.1946, 0.606, 0.5297, 0.4844, 0.4778, 0.3197, 0.2995, 0.2548, 0.2207, 0.166, 0.627, 0.3025, 32.1505, 259.6472, 32.1505, 259.6472, 4.8714, 120.9347, 4.8714, 120.9347, 52.8995, 93.0875, 29.4448, 203.2703, 22.3413, 58.8563, -48.7215, -50.8137, 14.1895, 102.0558, 11.8246, 84.8571, -31.8905, -29.1464, -1.4451, -5.4088, 4.6883, 52.2358, -6.1312, -22.9747, 8.1443, 220.7287, 25.4562, 323.827, 18.5505, -397.2979, 22.6154, 207.8824, 2.1179, 19.5356, 2.1179, 19.5356, 2.041, 110.4826, -1.9022, -0.259, 65.7554, 159.7351, 129.8702, 346.6588, -195.6256, -506.3939, 65.4364, 143.7848, 64.9351, 153.7952, 64.9351, 153.7952, 8.4313, 39.4286, 33.3533, 42.0842, 51.8322, 91.1589, 28.4002, 77.8744, 11.0621, 46.8922, 0.0692
-26.64, 0.6458, 0.4983, 0.4983, 0.4271, 0.2616, 0.2384, 0.0425, 0.3895, 0.2373, 0.0951, 0.1231, 0.0013, 0.1947, 0.6069, 0.5298, 0.4845, 0.4778, 0.3196, 0.2994, 0.2547, 0.2206, 0.1659, 0.6272, 0.3024, 31.0762, 260.5818, 31.0762, 260.5818, 4.2948, 121.503, 4.2948, 121.503, 51.8989, 93.2927, 28.8463, 203.6841, 22.68, 58.6848, -49.6531, -50.4104, 14.1685, 102.1072, 11.8071, 84.8998, -32.4613, -28.8976, -1.4263, -5.4191, 4.6855, 52.234, -6.1902, -22.9448, 7.8468, 221.5831, 25.5197, 324.7144, 17.7889, -398.5848, 22.6222, 208.192, 2.12, 19.5661, 2.12, 19.5661, 2.0394, 110.7739, -1.8864, -0.2172, 66.4207, 159.9575, 130.849, 347.097, -197.2696, -507.0545, 66.1, 143.9261, 65.4245, 153.9393, 65.4245, 153.9393, 8.1072, 39.4435, 33.9412, 41.9955, 51.8322, 91.1019, 28.4157, 77.8216, 11.0856, 46.8498, 0.0693
-26.6296, 0.65, 0.499, 0.499, 0.4276, 0.2617, 0.2385, 0.0425, 0.3901, 0.2375, 0.0952, 0.1232, 0.0013, 0.1948, 0.6078, 0.5298, 0.4845, 0.4778, 0.3195, 0.2993, 0.2547, 0.2205, 0.1659, 0.6274, 0.3023, 29.9936, 261.5238, 29.9936, 261.5238, 3.717, 122.0755, 3.717, 122.0755, 50.8836, 93.4991, 28.2456, 204.0892, 23.0163, 58.5062, -50.5831, -49.9979, 14.1466, 102.1516, 11.7888, 84.9368, -33.0309, -28.6437, -1.4074, -5.4291, 4.6829, 52.2279, -6.2489, -22.913, 7.5508, 222.4373, 25.583, 325.5939, 17.0113, -399.8652, 22.6281, 208.4915, 2.122, 19.5956, 2.122, 19.5956, 2.0381, 111.0622, -1.8691, -0.1755, 67.0841, 160.1788, 131.8232, 347.5289, -198.9073, -507.7077, 66.7618, 144.0653, 65.9116, 154.0799, 65.9116, 154.0799, 7.782, 39.4547, 34.5284, 41.9058, 51.8292, 91.0385, 28.4295, 77.7631, 11.1084, 46.8036, 0.0694
-26.6184, 0.6542, 0.4997, 0.4997, 0.4281, 0.2618, 0.2385, 0.0425, 0.3906, 0.2376, 0.0952, 0.1234, 0.0013, 0.1949, 0.6087, 0.5299, 0.4844, 0.4778, 0.3193, 0.2992, 0.2546, 0.2204, 0.1658, 0.6276, 0.3023, 28.903, 262.473, 28.903, 262.473, 3.1383, 122.6521, 3.1383, 122.6521, 49.854, 93.7067, 27.6428, 204.4856, 23.3502, 58.3205, -51.511, -49.5765, 14.1238, 102.1891, 11.7698, 84.9679, -33.5991, -28.3849, -1.3884, -5.4386, 4.6805, 52.2175, -6.3074, -22.8793, 7.2563, 223.291, 25.6461, 326.4654, 16.2179, -401.1391, 22.6329, 208.7806, 2.124, 19.6239, 2.124, 19.6239, 2.0371, 111.3476, -1.8505, -0.1339, 67.7454, 160.399, 132.7926, 347.9547, -200.5381, -508.3537, 67.4215, 144.2027, 66.3963, 154.2171, 66.3963, 154.2171, 7.4558, 39.4622, 35.1145, 41.8151, 51.8233, 90.9686, 28.4418, 77.6987, 11.1306, 46.7535, 0.0696
-26.6064, 0.6583, 0.5004, 0.5004, 0.4287, 0.2619, 0.2385, 0.0425, 0.3911, 0.2378, 0.0953, 0.1235, 0.0013, 0.195, 0.6097, 0.5299, 0.4844, 0.4777, 0.3192, 0.299, 0.2546, 0.2203, 0.1657, 0.6278, 0.3022, 27.8048, 263.4293, 27.8048, 263.4293, 2.559, 123.2327, 2.559, 123.2327, 48.8102, 93.9154, 27.0382, 204.8731, 23.6816, 58.1278, -52.4366, -49.1461, 14.1001, 102.2196, 11.7501, 84.9934, -34.1656, -28.1214, -1.3694, -5.4478, 4.6781, 52.2029, -6.3656, -22.8437, 6.9635, 224.1443, 25.7089, 327.3289, 15.4087, -402.4065, 22.6368, 209.0596, 2.126, 19.6511, 2.126, 19.6511, 2.0365, 111.6299, -1.8304, -0.0925, 68.4045, 160.6182, 133.757, 348.3742, -202.1615, -508.9924, 68.0789, 144.338, 66.8785, 154.3507, 66.8785, 154.3507, 7.1286, 39.466, 35.6995, 41.7235, 51.8144, 90.8923, 28.4524, 77.6287, 11.1521, 46.6998, 0.0697
-26.5936, 0.6625, 0.5011, 0.5011, 0.4292, 0.2619, 0.2385, 0.0425, 0.3916, 0.2379, 0.0954, 0.1237, 0.0012, 0.1951, 0.6106, 0.5299, 0.4844, 0.4777, 0.319, 0.2989, 0.2545, 0.2202, 0.1656, 0.6279, 0.3021, 26.6993, 264.3925, 26.6993, 264.3925, 1.9792, 123.8173, 1.9792, 123.8173, 47.7527, 94.1251, 26.432, 205.2517, 24.0104, 57.928, -53.3596, -48.7069, 14.0756, 102.2432, 11.7297, 85.013, -34.7304, -27.853, -1.3503, -5.4565, 4.6759, 52.1841, -6.4236, -22.8061, 6.6726, 224.9968, 25.7716, 328.184, 14.5842, -403.667, 22.6398, 209.3281, 2.128, 19.6771, 2.128, 19.6771, 2.0362, 111.9092, -1.8088, -0.0513, 69.061, 160.8362, 134.7159, 348.7876, -203.777, -509.6238, 68.7337, 144.4714, 67.358, 154.481, 67.358, 154.481, 6.8006, 39.4662, 36.2831, 41.631, 51.8026, 90.8097, 28.4614, 77.553, 11.173, 46.6423, 0.0698
-26.5799, 0.6667, 0.5018, 0.5018, 0.4297, 0.262, 0.2385, 0.0424, 0.3921, 0.2381, 0.0954, 0.1238, 0.0012, 0.1952, 0.6115, 0.5299, 0.4843, 0.4777, 0.3189, 0.2987, 0.2544, 0.22, 0.1655, 0.6281, 0.302, 25.587, 265.3625, 25.587, 265.3625, 1.3992, 124.4057, 1.3992, 124.4057, 46.6817, 94.3359, 25.8245, 205.6214, 24.3364, 57.7213, -54.2796, -48.2591, 14.0503, 102.2599, 11.7086, 85.0269, -35.2932, -27.5799, -1.3312, -5.4649, 4.6739, 52.161, -6.4813, -22.7667, 6.3836, 225.8485, 25.8341, 329.0309, 13.7443, -404.9206, 22.6418, 209.5863, 2.1299, 19.702, 2.1299, 19.702, 2.0363, 112.1853, -1.7858, -0.0104, 69.7149, 161.0533, 135.6692, 349.1949, -205.3841, -510.2482, 69.3859, 144.6031, 67.8346, 154.6079, 67.8346, 154.6079, 6.4719, 39.4627, 36.8651, 41.5378, 51.7877, 90.7208, 28.4687, 77.4716, 11.1932, 46.5811, 0.0699
-26.5655, 0.6708, 0.5024, 0.5024, 0.4302, 0.262, 0.2385, 0.0424, 0.3926, 0.2382, 0.0954, 0.124, 0.0012, 0.1953, 0.6124, 0.5299, 0.4843, 0.4776, 0.3187, 0.2985, 0.2543, 0.2199, 0.1654, 0.6282, 0.3019, 24.4681, 266.3394, 24.4681, 266.3394, 0.8191, 124.9978, 0.8191, 124.9978, 45.5977, 94.5478, 25.2159, 205.982, 24.6595, 57.5077, -55.1964, -47.8027, 14.0242, 102.2698, 11.6868, 85.0351, -35.8538, -27.3023, -1.312, -5.4728, 4.672, 52.1337, -6.5386, -22.7253, 6.0966, 226.6993, 25.8964, 329.8692, 12.8893, -406.1671, 22.6429, 209.8342, 2.1319, 19.7257, 2.1319, 19.7257, 2.0369, 112.4584, -1.7613, 0.0302, 70.3659, 161.2693, 136.6164, 349.5962, -206.9823, -510.8654, 70.0351, 144.7328, 68.3082, 154.7314, 68.3082, 154.7314, 6.1426, 39.4555, 37.4453, 41.4438, 51.77, 90.6256, 28.4745, 77.3847, 11.2128, 46.5162, 0.0701
-26.5506, 0.675, 0.5031, 0.5031, 0.4307, 0.2621, 0.2385, 0.0424, 0.393, 0.2383, 0.0955, 0.1241, 0.0012, 0.1954, 0.6133, 0.5299, 0.4842, 0.4775, 0.3185, 0.2983, 0.2542, 0.2197, 0.1653, 0.6283, 0.3018, 23.3416, 267.3228, 23.3416, 267.3228, 0.238, 125.5934, 0.238, 125.5934, 44.5005, 94.7608, 24.6052, 206.334, 24.9788, 57.2875, -56.1101, -47.3386, 13.997, 102.2729, 11.6641, 85.0378, -36.4126, -27.0207, -1.2929, -5.4803, 4.6703, 52.1012, -6.5963, -22.6821, 5.8094, 227.5491, 25.9585, 330.6988, 12.0215, -407.4064, 22.6397, 210.0721, 2.1337, 19.748, 2.1337, 19.748, 2.0379, 112.7282, -1.7354, 0.0703, 71.0129, 161.4846, 137.5549, 349.9915, -208.5678, -511.4761, 70.6804, 144.8612, 68.7775, 154.8518, 68.7775, 154.8518, 5.8115, 39.4442, 38.0242, 41.3502, 51.7475, 90.5243, 28.4759, 77.2922, 11.2286, 46.4483, 0.0625
-26.5346, 0.6792, 0.5038, 0.5038, 0.4312, 0.2621, 0.2385, 0.0424, 0.3935, 0.2385, 0.0955, 0.1242, 0.0012, 0.1955, 0.6141, 0.5299, 0.4841, 0.4774, 0.3183, 0.2981, 0.2541, 0.2196, 0.1652, 0.6285, 0.3017, 22.211, 268.3128, 22.211, 268.3128, -0.3415, 126.1927, -0.3415, 126.1927, 43.3914, 94.9746, 23.9949, 206.6765, 25.296, 57.0602, -57.0195, -46.8654, 13.9693, 102.269, 11.641, 85.0345, -36.9683, -26.7341, -1.2737, -5.4874, 4.6689, 52.0656, -6.6531, -22.6371, 5.5268, 228.3977, 26.0205, 331.5198, 11.1372, -408.6386, 22.639, 210.2993, 2.1356, 19.7695, 2.1356, 19.7695, 2.0393, 112.9949, -1.7079, 0.1101, 71.6574, 161.6986, 138.4893, 350.3808, -210.1467, -512.0793, 71.3232, 144.9874, 69.2446, 154.9687, 69.2446, 154.9687, 5.4814, 39.4296, 38.6003, 41.2549, 51.7239, 90.4168, 28.4785, 77.1942, 11.2468, 46.3762, 0.0626
-26.5178, 0.6833, 0.5045, 0.5045, 0.4317, 0.2622, 0.2385, 0.0424, 0.394, 0.2386, 0.0956, 0.1244, 0.0011, 0.1956, 0.615, 0.5298, 0.484, 0.4774, 0.3181, 0.2979, 0.2539, 0.2194, 0.1651, 0.6286, 0.3016, 21.075, 269.3091, 21.075, 269.3091, -0.9204, 126.7953, -0.9204, 126.7953, 42.2703, 95.1894, 23.3842, 207.0099, 25.61, 56.8263, -57.9248, -46.3841, 13.9408, 102.2583, 11.6173, 85.0256, -37.5213, -26.4431, -1.2545, -5.4941, 4.6678, 52.0258, -6.7095, -22.5902, 5.2465, 229.2449, 26.0823, 332.332, 10.2385, -409.8633, 22.6374, 210.5161, 2.1375, 19.7897, 2.1375, 19.7897, 2.0412, 113.2584, -1.6789, 0.1493, 72.2985, 161.9117, 139.4168, 350.7641, -211.7153, -512.6758, 71.9624, 145.1118, 69.7084, 155.0824, 69.7084, 155.0824, 5.151, 39.4115, 39.1741, 41.1589, 51.6974, 90.3031, 28.4794, 77.0907, 11.2644, 46.3005, 0.0627
-26.5002, 0.6875, 0.5051, 0.5051, 0.4322, 0.2622, 0.2385, 0.0423, 0.3945, 0.2387, 0.0956, 0.1245, 0.0011, 0.1957, 0.6159, 0.5298, 0.4839, 0.4772, 0.3179, 0.2977, 0.2538, 0.2193, 0.165, 0.6287, 0.3015, 19.9341, 270.3115, 19.9341, 270.3115, -1.4985, 127.4012, -1.4985, 127.4012, 41.1375, 95.4052, 22.7732, 207.3341, 25.9209, 56.5857, -58.8256, -45.8949, 13.9116, 102.2407, 11.593, 85.0111, -38.0714, -26.1478, -1.2353, -5.5005, 4.667, 51.9819, -6.7655, -22.5416, 4.9688, 230.0906, 26.144, 333.1353, 9.3257, -411.0805, 22.635, 210.7226, 2.1394, 19.8088, 2.1394, 19.8088, 2.0436, 113.5187, -1.6484, 0.188, 72.9358, 162.1238, 140.3373, 351.1417, -213.2731, -513.2656, 72.598, 145.2346, 70.1686, 155.1929, 70.1686, 155.1929, 4.8205, 39.3897, 39.7454, 41.0623, 51.6681, 90.1835, 28.4787, 76.9818, 11.2813, 46.2213, 0.0627
-26.4818, 0.6917, 0.5058, 0.5058, 0.4327, 0.2622, 0.2384, 0.0423, 0.3949, 0.2388, 0.0956, 0.1246, 0.0011, 0.1958, 0.6167, 0.5297, 0.4838, 0.4771, 0.3177, 0.2975, 0.2537, 0.2191, 0.1649, 0.6287, 0.3014, 18.7887, 271.3202, 18.7887, 271.3202, -2.0755, 128.0104, -2.0755, 128.0104, 39.9935, 95.6219, 22.1623, 207.6492, 26.2284, 56.3385, -59.7216, -45.3977, 13.8817, 102.2165, 11.5681, 84.9909, -38.6184, -25.8484, -1.2161, -5.5064, 4.6664, 51.934, -6.8212, -22.4911, 4.6936, 230.9347, 26.2056, 333.9297, 8.3992, -412.2902, 22.6318, 210.9188, 2.1414, 19.8268, 2.1414, 19.8268, 2.0464, 113.7757, -1.6164, 0.2261, 73.5693, 162.335, 141.2504, 351.5134, -214.8196, -513.8484, 73.2297, 145.3557, 70.6252, 155.3002, 70.6252, 155.3002, 4.49, 39.3642, 40.314, 40.9652, 51.6359, 90.0578, 28.4765, 76.8676, 11.2975, 46.1386, 0.0628
-26.4627, 0.6958, 0.5064, 0.5064, 0.4332, 0.2622, 0.2384, 0.0423, 0.3954, 0.2389, 0.0957, 0.1248, 0.0011, 0.1959, 0.6176, 0.5297, 0.4836, 0.477, 0.3174, 0.2973, 0.2535, 0.2189, 0.1647, 0.6288, 0.3013, 17.6392, 272.3348, 17.6392, 272.3348, -2.6513, 128.6226, -2.6513, 128.6226, 38.8387, 95.8396, 21.5515, 207.9552, 26.5326, 56.0849, -60.6127, -44.8928, 13.8511, 102.1856, 11.5426, 84.9652, -39.1621, -25.5448, -1.197, -5.5119, 4.6662, 51.882, -6.8766, -22.4389, 4.4211, 231.7772, 26.267, 334.7151, 7.459, -413.4922, 22.6278, 211.1048, 2.1433, 19.8436, 2.1433, 19.8436, 2.0498, 114.0295, -1.5829, 0.2634, 74.1987, 162.5453, 142.1559, 351.8794, -216.3545, -514.4247, 73.8573, 145.4751, 71.0779, 155.4043, 71.0779, 155.4043, 4.1596, 39.3352, 40.8797, 40.8677, 51.6008, 89.9263, 28.4727, 76.7482, 11.3131, 46.0525, 0.0629
-26.4429, 0.7, 0.5071, 0.5071, 0.4337, 0.2622, 0.2383, 0.0422, 0.3958, 0.239, 0.0957, 0.1249, 0.0011, 0.196, 0.6184, 0.5296, 0.4835, 0.4769, 0.3172, 0.297, 0.2533, 0.2187, 0.1646, 0.6289, 0.3011, 16.486, 273.3554, 16.486, 273.3554, -3.2257, 129.2379, -3.2257, 129.2379, 37.6734, 96.0583, 20.9412, 208.2521, 26.8333, 55.825, -61.4985, -44.3805, 13.8199, 102.148, 11.5165, 84.9341, -39.7025, -25.2373, -1.1778, -5.517, 4.6662, 51.8261, -6.9315, -22.385, 4.1514, 232.618, 26.3283, 335.4914, 6.5056, -414.6864, 22.6231, 211.2806, 2.1452, 19.8592, 2.1452, 19.8592, 2.0538, 114.2801, -1.5478, 0.3, 74.8238, 162.7547, 143.0535, 352.2396, -217.8773, -514.9943, 74.4806, 145.593, 71.5267, 155.5054, 71.5267, 155.5054, 3.8293, 39.3026, 41.4424, 40.7697, 51.563, 89.789, 28.4673, 76.6235, 11.328, 45.963, 0.063
-26.4223, 0.7042, 0.5077, 0.5077, 0.4341, 0.2622, 0.2382, 0.0422, 0.3963, 0.2391, 0.0957, 0.125, 0.0011, 0.1961, 0.6193, 0.5295, 0.4833, 0.4767, 0.3169, 0.2967, 0.2532, 0.2185, 0.1644, 0.6289, 0.301, 15.3295, 274.3817, 15.3295, 274.3817, -3.7985, 129.8559, -3.7985, 129.8559, 36.4981, 96.2779, 20.3316, 208.5399, 27.1305, 55.5588, -62.3788, -43.8607, 13.788, 102.1039, 11.49, 84.8974, -40.2393, -24.9259, -1.1587, -5.5217, 4.6667, 51.7662, -6.9861, -22.3293, 3.8845, 233.4567, 26.3895, 336.2586, 5.5393, -415.8726, 22.6176, 211.4463, 2.1471, 19.8738, 2.1471, 19.8738, 2.0583, 114.5274, -1.5113, 0.3358, 75.4446, 162.9633, 143.9431, 352.5944, -219.3877, -515.5577, 75.0995, 145.7093, 71.9715, 155.6035, 71.9715, 155.6035, 3.4994, 39.2665, 42.0019, 40.6713, 51.5225, 89.6459, 28.4604, 76.4938, 11.3423, 45.8701, 0.0631
-26.401, 0.7083, 0.5084, 0.5084, 0.4346, 0.2622, 0.2382, 0.0422, 0.3967, 0.2392, 0.0957, 0.1251, 0.001, 0.1962, 0.6201, 0.5294, 0.4832, 0.4766, 0.3166, 0.2965, 0.253, 0.2183, 0.1643, 0.629, 0.3009, 14.1701, 275.4137, 14.1701, 275.4137, -4.3693, 130.4768, -4.3693, 130.4768, 35.3132, 96.4985, 19.7229, 208.8186, 27.4241, 55.2864, -63.2532, -43.3338, 13.7554, 102.0534, 11.4629, 84.8554, -40.7723, -24.6107, -1.1397, -5.5261, 4.6675, 51.7025, -7.0403, -22.272, 3.6206, 234.2935, 26.4507, 337.0167, 4.5603, -417.0509, 22.6114, 211.6019, 2.1491, 19.8872, 2.1491, 19.8872, 2.0633, 114.7714, -1.4732, 0.3706, 76.0608, 163.1711, 144.8243, 352.9435, -220.8851, -516.1146, 75.7139, 145.8241, 72.4121, 155.6985, 72.4121, 155.6985, 3.1698, 39.2269, 42.558, 40.5727, 51.4792, 89.4973, 28.452, 76.359, 11.3559, 45.774, 0.0632
-26.3789, 0.7125, 0.509, 0.509, 0.4351, 0.2622, 0.2381, 0.0421, 0.3971, 0.2392, 0.0958, 0.1253, 0.001, 0.1964, 0.6209, 0.5293, 0.483, 0.4764, 0.3164, 0.2962, 0.2528, 0.2181, 0.1641, 0.629, 0.3007, 13.0084, 276.4512, 13.0084, 276.4512, -4.9382, 131.1004, -4.9382, 131.1004, 34.1193, 96.7201, 19.1152, 209.0884, 27.7141, 55.0081, -64.1217, -42.7998, 13.7223, 101.9964, 11.4353, 84.8081, -41.3015, -24.2918, -1.1207, -5.53, 4.6687, 51.6349, -7.0941, -22.2131, 3.3597, 235.1282, 26.5118, 337.7656, 3.5693, -418.2212, 22.6045, 211.7477, 2.1511, 19.8995, 2.1511, 19.8995, 2.0689, 115.0123, -1.4337, 0.4046, 76.6723, 163.378, 145.6971, 353.2873, -222.3693, -516.6653, 76.3235, 145.9375, 72.8485, 155.7907, 72.8485, 155.7907, 2.8408, 39.1839, 43.1107, 40.4737, 51.4332, 89.343, 28.4421, 76.2193, 11.3689, 45.6747, 0.0632
-26.3562, 0.7167, 0.5096, 0.5096, 0.4355, 0.2621, 0.238, 0.0421, 0.3975, 0.2393, 0.0958, 0.1254, 0.001, 0.1965, 0.6217, 0.5292, 0.4828, 0.4762, 0.3161, 0.2959, 0.2526, 0.2179, 0.164, 0.629, 0.3006, 11.8445, 277.494, 11.8445, 277.494, -5.5048, 131.7265, -5.5048, 131.7265, 32.9166, 96.9426, 18.5089, 209.3492, 28.0003, 54.7238, -64.9838, -42.2591, 13.6887, 101.9332, 11.4072, 84.7555, -41.8266, -23.9694, -1.1018, -5.5336, 4.6703, 51.5635, -7.1475, -22.1526, 3.1019, 235.9606, 26.5728, 338.5053, 2.5661, -419.3834, 22.5969, 211.8835, 2.1531, 19.9107, 2.1531, 19.9107, 2.0752, 115.2499, -1.3927, 0.4374, 77.2788, 163.5842, 146.561, 353.6257, -223.8398, -517.2098, 76.9281, 146.0494, 73.2805, 155.88, 73.2805, 155.88, 2.5124, 39.1374, 43.6596, 40.3745, 51.3846, 89.1834, 28.4307, 76.0747, 11.3812, 45.5722, 0.0633
-26.3327, 0.7208, 0.5103, 0.5103, 0.436, 0.2621, 0.2379, 0.0421, 0.398, 0.2394, 0.0958, 0.1255, 0.001, 0.1966, 0.6225, 0.529, 0.4826, 0.476, 0.3158, 0.2956, 0.2524, 0.2176, 0.1638, 0.6291, 0.3004, 10.679, 278.5423, 10.679, 278.5423, -6.069, 132.3551, -6.069, 132.3551, 31.7055, 97.1662, 17.9041, 209.6012, 28.2827, 54.4338, -65.8393, -41.7117, 13.6544, 101.8637, 11.3787, 84.6977, -42.3476, -23.6435, -1.083, -5.5367, 4.6723, 51.4885, -7.2005, -22.0905, 2.8473, 236.7908, 26.6337, 339.2357, 1.5514, -420.5374, 22.5887, 212.0096, 2.1551, 19.9208, 2.1551, 19.9208, 2.082, 115.4843, -1.3503, 0.4692, 77.8803, 163.7895, 147.4161, 353.9587, -225.2964, -517.7483, 77.5277, 146.1599, 73.7081, 155.9664, 73.7081, 155.9664, 2.1847, 39.0875, 44.2047, 40.2751, 51.3334, 89.0184, 28.4178, 75.9254, 11.3929, 45.4666, 0.0634
