Time(s), 3005.sourcebus.1, 3005.sourcebus.2, 3005.sourcebus.3, 3005.650.1, 3005.650.2, 3005.650.3, 3005.rg60.1, 3005.rg60.2, 3005.rg60.3, 3005.633.1, 3005.633.2, 3005.633.3, 3005.634.1, 3005.634.2, 3005.634.3, 3005.671.1, 3005.671.2, 3005.671.3, 3005.645.2, 3005.645.3, 3005.646.2, 3005.646.3, 3005.692.3, 3005.692.1, 3005.692.2, 3005.675.1, 3005.675.2, 3005.675.3, 3005.611.3, 3005.652.1, 3005.670.1, 3005.670.2, 3005.670.3, 3005.632.1, 3005.632.2, 3005.632.3, 3005.680.1, 3005.680.2, 3005.680.3, 3005.684.1, 3005.684.3, 3008.sourcebus.1, 3008.sourcebus.2, 3008.sourcebus.3, 3008.650.1, 3008.650.2, 3008.650.3, 3008.rg60.1, 3008.rg60.2, 3008.rg60.3, 3008.633.1, 3008.633.2, 3008.633.3, 3008.634.1, 3008.634.2, 3008.634.3, 3008.671.1, 3008.671.2, 3008.671.3, 3008.645.2, 3008.645.3, 3008.646.2, 3008.646.3, 3008.692.3, 3008.692.1, 3008.692.2, 3008.675.1, 3008.675.2, 3008.675.3, 3008.611.3, 3008.652.1, 3008.670.1, 3008.670.2, 3008.670.3, 3008.632.1, 3008.632.2, 3008.632.3, 3008.680.1, 3008.680.2, 3008.680.3, 3008.684.1, 3008.684.3
0.0208, 0.9613, 0.9615, 0.9612, 0.9612, 0.9615, 0.9614, 1.0572, 1.0516, 1.0574, 1.0543, 1.0515, 1.0538, 1.037, 1.0379, 1.0402, 1.0529, 1.054, 1.052, 1.0508, 1.0539, 1.0506, 1.0537, 1.052, 1.0529, 1.054, 1.0524, 1.0543, 1.0519, 1.0517, 1.0521, 1.0541, 1.0524, 1.0533, 1.0547, 1.0518, 1.0541, 1.0529, 1.054, 1.052, 1.0527, 1.0519, 0.9267, 0.9269, 0.9266, 0.9265, 0.9269, 0.9267, 1.0191, 1.0195, 1.0193, 1.0154, 1.0192, 1.0146, 0.9953, 1.0034, 0.9988, 1.0135, 1.0217, 1.012, 1.0183, 1.0147, 1.0181, 1.0145, 1.012, 1.0135, 1.0217, 1.0128, 1.022, 1.0118, 1.0116, 1.0126, 1.0151, 1.0201, 1.0138, 1.0158, 1.0194, 1.015, 1.0135, 1.0217, 1.012, 1.0133, 1.0118
0.025, 0.9613, 0.9615, 0.9612, 0.9612, 0.9615, 0.9614, 1.0572, 1.0516, 1.0574, 1.0544, 1.0516, 1.0539, 1.037, 1.0379, 1.0403, 1.053, 1.054, 1.0521, 1.0508, 1.0539, 1.0506, 1.0537, 1.0521, 1.053, 1.054, 1.0524, 1.0543, 1.052, 1.0518, 1.0521, 1.0542, 1.0524, 1.0533, 1.0547, 1.0518, 1.0542, 1.053, 1.054, 1.0521, 1.0527, 1.0519, 0.9267, 0.9269, 0.9266, 0.9265, 0.9269, 0.9267, 1.0191, 1.0195, 1.0193, 1.0155, 1.0192, 1.0147, 0.9953, 1.0034, 0.9988, 1.0136, 1.0217, 1.012, 1.0183, 1.0147, 1.0181, 1.0145, 1.012, 1.0136, 1.0217, 1.0128, 1.022, 1.0118, 1.0116, 1.0126, 1.0151, 1.0201, 1.0138, 1.0158, 1.0194, 1.015, 1.0136, 1.0217, 1.012, 1.0133, 1.0118
0.025, 0.9613, 0.9615, 0.9612, 0.9612, 0.9615, 0.9614, 1.0572, 1.0516, 1.0574, 1.0544, 1.0516, 1.0539, 1.037, 1.0379, 1.0403, 1.053, 1.0541, 1.0521, 1.0508, 1.0539, 1.0506, 1.0537, 1.0521, 1.053, 1.0541, 1.0524, 1.0544, 1.052, 1.0518, 1.0521, 1.0542, 1.0525, 1.0534, 1.0547, 1.0518, 1.0542, 1.053, 1.0541, 1.0521, 1.0528, 1.052, 0.9267, 0.9269, 0.9266, 0.9265, 0.9269, 0.9267, 1.0191, 1.0195, 1.0193, 1.0155, 1.0192, 1.0147, 0.9953, 1.0034, 0.9989, 1.0136, 1.0217, 1.0121, 1.0183, 1.0148, 1.0181, 1.0145, 1.0121, 1.0136, 1.0217, 1.0129, 1.022, 1.0119, 1.0116, 1.0127, 1.0152, 1.0201, 1.0139, 1.0159, 1.0194, 1.015, 1.0136, 1.0217, 1.0121, 1.0134, 1.0119
0.0292, 0.9613, 0.9615, 0.9612, 0.9612, 0.9615, 0.9614, 1.0572, 1.0516, 1.0574, 1.0544, 1.0516, 1.0539, 1.0371, 1.038, 1.0403, 1.0531, 1.0541, 1.0522, 1.0508, 1.054, 1.0506, 1.0537, 1.0522, 1.0531, 1.0541, 1.0525, 1.0544, 1.0521, 1.0519, 1.0522, 1.0542, 1.0525, 1.0534, 1.0547, 1.0518, 1.0542, 1.0531, 1.0541, 1.0522, 1.0528, 1.052, 0.9267, 0.9269, 0.9266, 0.9265, 0.9269, 0.9267, 1.0191, 1.0195, 1.0193, 1.0155, 1.0192, 1.0147, 0.9953, 1.0035, 0.9989, 1.0136, 1.0218, 1.0121, 1.0183, 1.0148, 1.0181, 1.0145, 1.0121, 1.0136, 1.0218, 1.0129, 1.0221, 1.0119, 1.0117, 1.0127, 1.0152, 1.0201, 1.0139, 1.0159, 1.0195, 1.015, 1.0136, 1.0218, 1.0121, 1.0134, 1.0119
0.0292, 0.9613, 0.9615, 0.9612, 0.9612, 0.9615, 0.9614, 1.0573, 1.0516, 1.0575, 1.0545, 1.0516, 1.054, 1.0371, 1.038, 1.0403, 1.0531, 1.0542, 1.0522, 1.0508, 1.054, 1.0506, 1.0538, 1.0522, 1.0531, 1.0542, 1.0526, 1.0544, 1.0521, 1.0519, 1.0522, 1.0543, 1.0525, 1.0534, 1.0548, 1.0518, 1.0542, 1.0531, 1.0542, 1.0522, 1.0529, 1.0521, 0.9267, 0.9269, 0.9266, 0.9265, 0.9269, 0.9267, 1.0191, 1.0195, 1.0193, 1.0155, 1.0192, 1.0147, 0.9954, 1.0035, 0.9989, 1.0137, 1.0218, 1.0122, 1.0183, 1.0148, 1.0181, 1.0146, 1.0122, 1.0137, 1.0218, 1.013, 1.0221, 1.012, 1.0117, 1.0128, 1.0152, 1.0201, 1.0139, 1.0159, 1.0195, 1.0151, 1.0137, 1.0218, 1.0122, 1.0134, 1.0119
0.0333, 0.9614, 0.9615, 0.9612, 0.9612, 0.9615, 0.9614, 1.0573, 1.0516, 1.0575, 1.0545, 1.0517, 1.054, 1.0371, 1.038, 1.0404, 1.0532, 1.0542, 1.0523, 1.0509, 1.054, 1.0507, 1.0538, 1.0523, 1.0532, 1.0542, 1.0526, 1.0545, 1.0522, 1.052, 1.0523, 1.0543, 1.0526, 1.0535, 1.0548, 1.0519, 1.0543, 1.0532, 1.0542, 1.0523, 1.053, 1.0521, 0.9267, 0.9269, 0.9266, 0.9265, 0.9269, 0.9267, 1.0191, 1.0195, 1.0193, 1.0156, 1.0193, 1.0148, 0.9954, 1.0035, 0.9989, 1.0137, 1.0218, 1.0122, 1.0184, 1.0148, 1.0182, 1.0146, 1.0122, 1.0137, 1.0218, 1.013, 1.0221, 1.012, 1.0118, 1.0128, 1.0153, 1.0202, 1.014, 1.0159, 1.0195, 1.0151, 1.0137, 1.0218, 1.0122, 1.0135, 1.012
0.0333, 0.9614, 0.9615, 0.9612, 0.9612, 0.9615, 0.9614, 1.0573, 1.0516, 1.0575, 1.0545, 1.0517, 1.054, 1.0372, 1.038, 1.0404, 1.0532, 1.0542, 1.0523, 1.0509, 1.0541, 1.0507, 1.0538, 1.0523, 1.0532, 1.0542, 1.0527, 1.0545, 1.0522, 1.052, 1.0524, 1.0543, 1.0526, 1.0535, 1.0548, 1.0519, 1.0543, 1.0532, 1.0542, 1.0523, 1.053, 1.0522, 0.9267, 0.9269, 0.9266, 0.9265, 0.9269, 0.9267, 1.0191, 1.0195, 1.0193, 1.0156, 1.0193, 1.0148, 0.9954, 1.0035, 0.999, 1.0138, 1.0219, 1.0122, 1.0184, 1.0149, 1.0182, 1.0146, 1.0122, 1.0138, 1.0219, 1.0131, 1.0222, 1.0121, 1.0118, 1.0128, 1.0153, 1.0202, 1.014, 1.016, 1.0195, 1.0151, 1.0138, 1.0219, 1.0122, 1.0135, 1.012
0.0375, 0.9614, 0.9615, 0.9613, 0.9612, 0.9615, 0.9614, 1.0573, 1.0516, 1.0575, 1.0545, 1.0517, 1.0541, 1.0372, 1.0381, 1.0404, 1.0533, 1.0543, 1.0524, 1.0509, 1.0541, 1.0507, 1.0539, 1.0524, 1.0533, 1.0543, 1.0527, 1.0546, 1.0523, 1.0521, 1.0524, 1.0544, 1.0526, 1.0536, 1.0549, 1.0519, 1.0543, 1.0533, 1.0543, 1.0524, 1.0531, 1.0522, 0.9267, 0.9269, 0.9266, 0.9265, 0.9269, 0.9267, 1.0191, 1.0195, 1.0193, 1.0156, 1.0193, 1.0148, 0.9954, 1.0035, 0.999, 1.0138, 1.0219, 1.0123, 1.0184, 1.0149, 1.0182, 1.0146, 1.0123, 1.0138, 1.0219, 1.0131, 1.0222, 1.0121, 1.0119, 1.0129, 1.0153, 1.0202, 1.014, 1.016, 1.0195, 1.0151, 1.0138, 1.0219, 1.0123, 1.0136, 1.0121
0.0375, 0.9614, 0.9616, 0.9613, 0.9612, 0.9615, 0.9614, 1.0573, 1.0516, 1.0575, 1.0546, 1.0517, 1.0541, 1.0372, 1.0381, 1.0405, 1.0533, 1.0543, 1.0525, 1.0509, 1.0541, 1.0507, 1.0539, 1.0525, 1.0533, 1.0543, 1.0528, 1.0546, 1.0523, 1.0521, 1.0525, 1.0544, 1.0526, 1.0536, 1.0549, 1.0519, 1.0544, 1.0533, 1.0543, 1.0525, 1.0531, 1.0523, 0.9267, 0.9269, 0.9266, 0.9265, 0.9269, 0.9267, 1.0191, 1.0195, 1.0193, 1.0156, 1.0193, 1.0148, 0.9955, 1.0036, 0.999, 1.0139, 1.022, 1.0123, 1.0184, 1.0149, 1.0182, 1.0147, 1.0123, 1.0139, 1.022, 1.0132, 1.0223, 1.0122, 1.0119, 1.0129, 1.0154, 1.0202, 1.0141, 1.016, 1.0196, 1.0152, 1.0139, 1.022, 1.0123, 1.0136, 1.0121
0.0417, 0.9614, 0.9616, 0.9613, 0.9612, 0.9615, 0.9614, 1.0573, 1.0516, 1.0575, 1.0546, 1.0518, 1.0541, 1.0373, 1.0381, 1.0405, 1.0534, 1.0544, 1.0525, 1.051, 1.0542, 1.0508, 1.0539, 1.0525, 1.0534, 1.0544, 1.0528, 1.0547, 1.0524, 1.0522, 1.0525, 1.0545, 1.0527, 1.0536, 1.0549, 1.052, 1.0544, 1.0534, 1.0544, 1.0525, 1.0532, 1.0524, 0.9267, 0.9269, 0.9266, 0.9266, 0.9269, 0.9267, 1.0191, 1.0195, 1.0193, 1.0157, 1.0193, 1.0149, 0.9955, 1.0036, 0.999, 1.0139, 1.022, 1.0124, 1.0184, 1.0149, 1.0182, 1.0147, 1.0124, 1.0139, 1.022, 1.0132, 1.0223, 1.0122, 1.012, 1.013, 1.0154, 1.0203, 1.0141, 1.016, 1.0196, 1.0152, 1.0139, 1.022, 1.0124, 1.0137, 1.0122
0.0417, 0.9614, 0.9616, 0.9613, 0.9612, 0.9615, 0.9614, 1.0573, 1.0516, 1.0575, 1.0546, 1.0518, 1.0541, 1.0373, 1.0381, 1.0405, 1.0535, 1.0544, 1.0526, 1.051, 1.0542, 1.0508, 1.054, 1.0526, 1.0535, 1.0544, 1.0529, 1.0547, 1.0525, 1.0523, 1.0526, 1.0545, 1.0527, 1.0537, 1.055, 1.052, 1.0544, 1.0535, 1.0544, 1.0526, 1.0532, 1.0524, 0.9267, 0.9269, 0.9266, 0.9266, 0.9269, 0.9268, 1.0191, 1.0195, 1.0194, 1.0157, 1.0194, 1.0149, 0.9955, 1.0036, 0.9991, 1.014, 1.022, 1.0124, 1.0185, 1.015, 1.0183, 1.0147, 1.0124, 1.014, 1.022, 1.0133, 1.0223, 1.0123, 1.012, 1.013, 1.0154, 1.0203, 1.0141, 1.0161, 1.0196, 1.0152, 1.014, 1.022, 1.0124, 1.0137, 1.0122
0.0458, 0.9614, 0.9616, 0.9613, 0.9612, 0.9615, 0.9614, 1.0573, 1.0517, 1.0575, 1.0547, 1.0518, 1.0542, 1.0373, 1.0382, 1.0406, 1.0535, 1.0545, 1.0526, 1.051, 1.0542, 1.0508, 1.054, 1.0526, 1.0535, 1.0545, 1.0529, 1.0547, 1.0525, 1.0523, 1.0526, 1.0545, 1.0527, 1.0537, 1.055, 1.052, 1.0545, 1.0535, 1.0545, 1.0526, 1.0533, 1.0525, 0.9267, 0.9269, 0.9266, 0.9266, 0.9269, 0.9268, 1.0191, 1.0195, 1.0194, 1.0157, 1.0194, 1.0149, 0.9956, 1.0036, 0.9991, 1.014, 1.0221, 1.0125, 1.0185, 1.015, 1.0183, 1.0148, 1.0125, 1.014, 1.0221, 1.0133, 1.0224, 1.0123, 1.0121, 1.0131, 1.0155, 1.0203, 1.0142, 1.0161, 1.0196, 1.0152, 1.014, 1.0221, 1.0125, 1.0138, 1.0123
0.0458, 0.9614, 0.9616, 0.9613, 0.9612, 0.9615, 0.9614, 1.0573, 1.0517, 1.0575, 1.0547, 1.0518, 1.0542, 1.0374, 1.0382, 1.0406, 1.0536, 1.0545, 1.0527, 1.051, 1.0543, 1.0508, 1.054, 1.0527, 1.0536, 1.0545, 1.053, 1.0548, 1.0526, 1.0524, 1.0527, 1.0546, 1.0528, 1.0538, 1.055, 1.052, 1.0545, 1.0536, 1.0545, 1.0527, 1.0533, 1.0525, 0.9267, 0.9269, 0.9266, 0.9266, 0.9269, 0.9268, 1.0192, 1.0196, 1.0194, 1.0158, 1.0194, 1.015, 0.9956, 1.0037, 0.9991, 1.0141, 1.0221, 1.0125, 1.0185, 1.015, 1.0183, 1.0148, 1.0125, 1.0141, 1.0221, 1.0134, 1.0224, 1.0124, 1.0121, 1.0131, 1.0155, 1.0204, 1.0142, 1.0161, 1.0196, 1.0153, 1.0141, 1.0221, 1.0125, 1.0138, 1.0123
0.05, 0.9614, 0.9616, 0.9613, 0.9612, 0.9616, 0.9614, 1.0573, 1.0517, 1.0575, 1.0547, 1.0519, 1.0542, 1.0374, 1.0382, 1.0406, 1.0536, 1.0545, 1.0527, 1.0511, 1.0543, 1.0509, 1.0541, 1.0527, 1.0536, 1.0545, 1.0531, 1.0548, 1.0526, 1.0524, 1.0528, 1.0546, 1.0528, 1.0538, 1.0551, 1.0521, 1.0545, 1.0536, 1.0545, 1.0527, 1.0534, 1.0526, 0.9267, 0.9269, 0.9266, 0.9266, 0.9269, 0.9268, 1.0192, 1.0196, 1.0194, 1.0158, 1.0194, 1.015, 0.9956, 1.0037, 0.9992, 1.0141, 1.0221, 1.0126, 1.0185, 1.0151, 1.0183, 1.0148, 1.0126, 1.0141, 1.0221, 1.0134, 1.0224, 1.0124, 1.0122, 1.0132, 1.0155, 1.0204, 1.0142, 1.0162, 1.0197, 1.0153, 1.0141, 1.0221, 1.0126, 1.0139, 1.0124
0.05, 0.9614, 0.9616, 0.9613, 0.9613, 0.9616, 0.9614, 1.0573, 1.0517, 1.0575, 1.0548, 1.0519, 1.0543, 1.0374, 1.0382, 1.0407, 1.0537, 1.0546, 1.0528, 1.0511, 1.0543, 1.0509, 1.0541, 1.0528, 1.0537, 1.0546, 1.0531, 1.0549, 1.0527, 1.0525, 1.0528, 1.0547, 1.0528, 1.0539, 1.0551, 1.0521, 1.0546, 1.0537, 1.0546, 1.0528, 1.0535, 1.0527, 0.9268, 0.9269, 0.9266, 0.9266, 0.9269, 0.9268, 1.0192, 1.0196, 1.0194, 1.0158, 1.0195, 1.015, 0.9956, 1.0037, 0.9992, 1.0142, 1.0222, 1.0126, 1.0186, 1.0151, 1.0183, 1.0148, 1.0126, 1.0142, 1.0222, 1.0135, 1.0225, 1.0125, 1.0122, 1.0132, 1.0156, 1.0204, 1.0143, 1.0162, 1.0197, 1.0153, 1.0142, 1.0222, 1.0126, 1.0139, 1.0124
