VARS 3008 TO 3018 CKT '1 ', Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 '
-26.121, 0.5583, 0.8804, 0.8804, 0.8746, 0.8977, 0.9376, 0.9191, 0.9123, 0.8912, 0.8705, 0.8905, 0.9253, 0.8865, 0.9123, 0.8879, 0.8907, 0.8904, 0.9046, 0.9021, 0.9272, 0.9049, 0.9106, 0.8935, 0.9362, 850.2677, 82.5774, 850.2677, 82.5774, 414.1073, -149.8772, 414.1073, -149.8772, 866.6718, -250.16, 601.3047, 148.0171, 360.1393, -1.316, -144.9039, -103.2374, 291.0605, 23.5668, 242.5504, 16.7086, -111.642, 90.4778, -73.5728, 116.7666, -623.2741, -105.4537, -218.4506, 56.3478, 407.9046, -13.9253, 448.4025, -46.1684, -0.0, 0.0, 762.6292, 155.7413, 21.6883, -111.2075, 21.6883, -111.2075, 441.0347, 83.322, -1290.4601, 433.3483, 287.6617, -14.2217, 626.8834, -7.7221, -914.545, 21.9438, 287.346, -30.0036, 313.4417, -23.8018, 313.4417, -23.8018, 135.3627, 12.5386, 112.7431, -88.6897, 351.8375, -35.2112, 245.28, -30.8209, 136.2316, -36.6682, -48.0847
-28.9843, 0.5625, 0.9057, 0.9057, 0.9131, 0.9566, 1.001, 0.9887, 0.966, 0.9532, 0.9403, 0.9525, 0.9922, 0.931, 0.966, 0.9245, 0.9317, 0.9321, 0.9608, 0.9598, 0.989, 0.9688, 0.9774, 0.9205, 1.004, 890.791, -3.4208, 890.791, -3.4208, 433.9397, -205.7927, 433.9397, -205.7927, 907.8984, -358.6526, 620.4568, 130.7924, 391.6861, -33.8441, -156.2306, -108.117, 302.653, 9.3868, 252.2108, 4.4825, -119.7227, 109.7783, -77.9039, 124.226, -650.9956, -38.0654, -235.1927, 71.7401, 432.0693, -53.5359, 464.8009, -84.5746, -0.0, 0.0, 818.3785, 116.2239, 23.1421, -114.283, 23.1421, -114.283, 457.8224, 75.6808, -1320.2924, 610.605, 301.6107, -42.5779, 655.4121, -67.8163, -957.0228, 110.3942, 301.2851, -58.8609, 327.7061, -54.2267, 327.7061, -54.2267, 137.7706, 4.5255, 120.9613, -107.8647, 363.9821, -62.3993, 254.539, -51.8216, 142.4051, -50.526, -56.768
-33.6063, 0.5667, 0.9023, 0.9023, 0.9034, 0.9316, 0.972, 0.9481, 0.9463, 0.926, 0.903, 0.9212, 0.9537, 0.9136, 0.9463, 0.9157, 0.9203, 0.9201, 0.9384, 0.9352, 0.9613, 0.9362, 0.9417, 0.9164, 0.9734, 818.2771, 30.8703, 818.2771, 30.8703, 398.0512, -176.4895, 398.0512, -176.4895, 835.5099, -298.94, 577.4864, 178.3477, 352.539, -10.145, -144.0916, -111.7184, 280.7063, 34.3669, 233.9219, 25.49, -110.4755, 95.4788, -81.6332, 112.4996, -548.6127, -104.9988, -219.0384, 47.2407, 393.1958, -22.7424, 432.9941, -44.6895, -0.0, 0.0, 741.0273, 165.5061, 33.8504, -108.2237, 33.8504, -108.2237, 426.5611, 108.9773, -1167.0802, 416.7117, 278.6934, -26.4516, 605.7806, -32.114, -884.474, 58.5656, 278.4131, -40.4698, 302.8903, -33.6105, 302.8903, -33.6105, 128.017, 16.6855, 111.5379, -94.6879, 337.4623, -29.941, 235.1431, -29.4307, 130.2736, -36.5341, -53.8932
-31.8672, 0.5708, 0.8773, 0.8773, 0.8739, 0.9011, 0.9418, 0.9256, 0.9144, 0.8953, 0.8767, 0.8952, 0.9313, 0.8892, 0.9144, 0.8872, 0.8908, 0.8907, 0.9076, 0.9056, 0.9311, 0.9101, 0.917, 0.8911, 0.9479, 850.3308, 67.1556, 850.3308, 67.1556, 413.9188, -157.6, 413.9188, -157.6, 867.1517, -265.8748, 599.5651, 138.909, 363.1325, -7.2294, -146.5641, -102.4329, 291.3302, 18.7321, 242.7752, 12.6537, -113.1188, 92.4279, -73.4521, 117.9423, -614.8568, -95.3499, -224.195, 57.8076, 408.1316, -21.6125, 448.5404, -54.6371, 0.0, 0.0, 765.8788, 144.2591, 22.1251, -111.5926, 22.1251, -111.5926, 441.2324, 76.9698, -1271.8347, 452.6027, 288.1412, -18.8407, 627.3362, -18.2916, -915.4775, 37.1322, 287.8235, -34.729, 313.6681, -29.1607, 313.6681, -29.1607, 134.1282, 9.6175, 114.2467, -90.4627, 350.3841, -41.6979, 244.5743, -36.1667, 136.1288, -40.7388, -53.6293
-35.1139, 0.575, 0.8941, 0.8941, 0.8978, 0.9335, 0.9756, 0.9588, 0.9451, 0.9289, 0.9117, 0.9269, 0.9635, 0.9135, 0.9451, 0.9103, 0.916, 0.9161, 0.9391, 0.9373, 0.9644, 0.9428, 0.9503, 0.9092, 0.9832, 847.6818, 18.0944, 847.6818, 18.0944, 412.498, -186.0985, 412.498, -186.0985, 864.9721, -319.8452, 594.4117, 146.8936, 368.8093, -20.7571, -149.333, -107.758, 289.9024, 19.3608, 241.5853, 12.9614, -114.7938, 100.1767, -78.241, 118.0462, -589.9254, -73.2509, -228.6253, 58.255, 408.6159, -37.5022, 446.1599, -65.3605, -0.0, 0.0, 772.3739, 136.5962, 27.8777, -110.8847, 27.8777, -110.8847, 439.4023, 86.1151, -1225.1646, 501.1708, 288.0807, -32.6508, 626.0184, -46.915, -914.0991, 79.5658, 287.7765, -47.8653, 313.0092, -42.4797, 313.0092, -42.4797, 131.6147, 9.0631, 115.9402, -98.6563, 347.542, -47.3503, 242.7444, -41.5639, 135.2657, -44.4154, -58.0765
-34.1384, 0.5792, 0.8919, 0.8919, 0.899, 0.9436, 0.988, 0.9788, 0.952, 0.9404, 0.9295, 0.9412, 0.9823, 0.9211, 0.952, 0.9109, 0.9181, 0.9186, 0.9476, 0.9471, 0.976, 0.9577, 0.9673, 0.9073, 0.9988, 887.8311, 1.0371, 887.8311, 1.0371, 432.2464, -200.825, 432.2464, -200.825, 905.2246, -350.7466, 618.0135, 115.1886, 390.4912, -34.8277, -156.2586, -104.1332, 302.2872, 3.007, 251.906, -0.7479, -120.1847, 107.9986, -75.6039, 124.994, -644.8354, -37.0851, -238.6723, 73.3103, 429.7585, -55.3812, 464.198, -89.6138, 0.0, 0.0, 814.7761, 104.7502, 21.602, -114.5876, 21.602, -114.5876, 457.0469, 62.907, -1305.5239, 605.6364, 300.9599, -41.2888, 653.8596, -66.4054, -954.8195, 107.6943, 300.6263, -57.9703, 326.9298, -54.0242, 326.9298, -54.0242, 136.901, 1.2595, 121.441, -105.669, 362.0338, -67.2408, 253.5293, -55.4861, 142.2031, -53.5648, -60.3653
-34.6065, 0.5833, 0.8828, 0.8828, 0.8874, 0.9288, 0.9724, 0.9635, 0.9377, 0.9252, 0.9137, 0.9267, 0.9675, 0.9102, 0.9377, 0.8997, 0.906, 0.9064, 0.9331, 0.9326, 0.9608, 0.9427, 0.9522, 0.8979, 0.9846, 881.7157, 18.5631, 881.7157, 18.5631, 429.1735, -189.07, 429.1735, -189.07, 899.0961, -328.6568, 615.1848, 112.2873, 385.3133, -29.4854, -154.488, -101.6856, 300.7676, 2.9596, 250.6397, -0.6858, -119.0859, 104.2122, -73.94, 124.2349, -641.0578, -49.5745, -237.1154, 72.0355, 425.7182, -48.9849, 462.1063, -84.9361, 0.0, 0.0, 805.4968, 107.5048, 20.4954, -114.4616, 20.4954, -114.4616, 454.7997, 59.263, -1301.0902, 572.8931, 298.8644, -35.7886, 649.5977, -55.1736, -948.4621, 90.9622, 298.5286, -52.5789, 324.7989, -48.591, 324.7989, -48.591, 136.5205, 1.51, 120.3284, -101.7215, 360.022, -64.3391, 252.105, -53.15, 141.3509, -52.2099, -59.9894
-35.0594, 0.5875, 0.8798, 0.8798, 0.8847, 0.9269, 0.9707, 0.9627, 0.9355, 0.9234, 0.9128, 0.9254, 0.9666, 0.9087, 0.9355, 0.8971, 0.9035, 0.904, 0.9311, 0.9307, 0.959, 0.9414, 0.9511, 0.8952, 0.9841, 881.94, 17.4934, 881.94, 17.4934, 429.2357, -189.2619, 429.2357, -189.2619, 899.3773, -329.4901, 614.993, 107.7531, 385.7492, -30.7026, -154.6942, -100.7474, 300.8958, 0.9119, 250.7465, -2.3808, -119.3113, 104.3251, -73.4418, 124.5694, -640.7501, -47.224, -237.8919, 73.3132, 425.7489, -50.5667, 462.2732, -87.2694, 0.0, 0.0, 805.9376, 103.3135, 20.0802, -114.55, 20.0802, -114.55, 454.9303, 55.7244, -1298.4679, 577.1962, 299.0131, -36.1535, 649.8677, -56.2498, -948.8807, 92.4034, 298.6749, -53.0624, 324.9338, -49.274, 324.9338, -49.274, 136.4077, 0.536, 120.5619, -101.7247, 359.8735, -66.2061, 252.1299, -54.4949, 141.5266, -53.1656, -60.4651
-35.2543, 0.5917, 0.8786, 0.8786, 0.8846, 0.9295, 0.9738, 0.9678, 0.9371, 0.9264, 0.9175, 0.929, 0.9714, 0.9106, 0.9371, 0.897, 0.9038, 0.9044, 0.9333, 0.9333, 0.9619, 0.9452, 0.9555, 0.8942, 0.9885, 888.4355, 10.6124, 888.4355, 10.6124, 432.3832, -193.7935, 432.3832, -193.7935, 905.9685, -338.9291, 618.3351, 99.8836, 389.9464, -34.9343, -156.1521, -99.802, 302.8848, -3.2305, 252.404, -5.8533, -120.4487, 106.2973, -73.032, 125.947, -647.4423, -38.362, -240.2471, 76.939, 429.2164, -55.7618, 465.175, -93.7012, 0.0, 0.0, 813.5357, 94.43, 19.2225, -115.1825, 19.2225, -115.1825, 457.7745, 49.9622, -1306.0117, 600.3542, 301.2218, -38.7818, 654.5276, -62.161, -955.7494, 100.9428, 300.8779, -55.9792, 327.2638, -52.5723, 327.2638, -52.5723, 137.0271, -1.4455, 121.7251, -103.5109, 361.9565, -71.1821, 253.7923, -58.1055, 142.7269, -55.6128, -61.3543
-35.2907, 0.5958, 0.8777, 0.8777, 0.8852, 0.933, 0.978, 0.9739, 0.9396, 0.9304, 0.9233, 0.9337, 0.9772, 0.9134, 0.9396, 0.8974, 0.9048, 0.9054, 0.9363, 0.9366, 0.9658, 0.9499, 0.9609, 0.8937, 0.9937, 896.0807, 2.7201, 896.0807, 2.7201, 436.0933, -199.1231, 436.0933, -199.1231, 913.7213, -349.9589, 622.3274, 91.4836, 394.8239, -39.7464, -157.8401, -98.846, 305.2129, -7.7477, 254.3441, -9.6446, -121.7498, 108.6483, -72.6621, 127.5218, -655.3121, -28.5518, -242.8511, 81.0981, 433.3059, -61.6012, 468.5895, -100.8775, 0.0, 0.0, 822.428, 84.7089, 18.3132, -115.9367, 18.3132, -115.9367, 461.1257, 43.8163, -1315.244, 626.5557, 303.8123, -41.8206, 660.0005, -68.9326, -963.8129, 110.7532, 303.4619, -59.3405, 330.0003, -56.3407, 330.0003, -56.3407, 137.783, -3.5803, 123.0555, -105.6597, 364.4552, -76.6927, 255.7585, -62.1078, 144.1164, -58.3242, -62.2768
-35.2797, 0.6, 0.8768, 0.8768, 0.8855, 0.9357, 0.9812, 0.9788, 0.9415, 0.9335, 0.9279, 0.9373, 0.9819, 0.9156, 0.9415, 0.8975, 0.9053, 0.906, 0.9385, 0.9392, 0.9689, 0.9536, 0.9651, 0.893, 0.9978, 901.8093, -3.9285, 901.8093, -3.9285, 438.8555, -203.4883, 438.8555, -203.4883, 919.5605, -359.0341, 625.2112, 84.4881, 398.622, -43.784, -159.1874, -97.9897, 306.9733, -11.5207, 255.8111, -12.8095, -122.7913, 110.5696, -72.3824, 128.7782, -660.604, -20.8868, -244.9689, 84.6269, 436.358, -66.4493, 471.1757, -106.8358, 0.0, 0.0, 829.2208, 76.5381, 17.6717, -116.5466, 17.6717, -116.5466, 463.6615, 38.6406, -1320.63, 646.8696, 305.7909, -44.3204, 664.1543, -74.5102, -969.9451, 118.8305, 305.4353, -62.1002, 332.0771, -59.4365, 332.0771, -59.4365, 138.2957, -5.3344, 124.1214, -107.4093, 366.2639, -81.1992, 257.2267, -65.3965, 145.2072, -60.5717, -63.009
-35.2315, 0.6042, 0.8753, 0.8753, 0.8848, 0.9369, 0.9828, 0.9819, 0.942, 0.935, 0.9307, 0.9394, 0.9848, 0.9167, 0.942, 0.8967, 0.9049, 0.9057, 0.9394, 0.9403, 0.9703, 0.9557, 0.9676, 0.8917, 1.0002, 906.0901, -8.4386, 906.0901, -8.4386, 440.9063, -206.4055, 440.9063, -206.4055, 923.9374, -365.2675, 627.3425, 78.2585, 401.4359, -46.9004, -160.1986, -97.0734, 308.3128, -14.772, 256.9273, -15.5294, -123.5901, 111.9447, -72.0303, 129.7822, -664.5395, -15.2364, -246.6157, 87.6099, 438.5847, -70.1821, 473.1538, -111.6291, 0.0, 0.0, 834.2087, 69.6569, 17.072, -117.0456, 17.072, -117.0456, 465.5855, 33.912, -1324.2495, 661.7528, 307.2895, -46.0636, 667.3041, -78.4749, -974.5936, 124.5385, 306.9293, -64.0733, 333.652, -61.694, 333.652, -61.694, 138.6778, -6.816, 124.9401, -108.6248, 367.6006, -84.8428, 258.3416, -68.037, 146.0691, -62.3911, -63.5484
-35.1225, 0.6083, 0.8736, 0.8736, 0.8839, 0.9379, 0.9841, 0.9848, 0.9423, 0.9363, 0.9332, 0.9412, 0.9875, 0.9177, 0.9423, 0.8958, 0.9042, 0.9051, 0.94, 0.9412, 0.9715, 0.9576, 0.9698, 0.8902, 1.0023, 910.6276, -12.5178, 910.6276, -12.5178, 443.0863, -209.1217, 443.0863, -209.1217, 928.5621, -371.1351, 629.6631, 71.7454, 404.3111, -49.9784, -161.218, -96.0851, 309.7266, -18.1342, 258.1055, -18.3401, -124.3984, 113.2922, -71.6098, 130.8255, -669.0818, -9.564, -248.2438, 90.6945, 440.9294, -73.8723, 475.2502, -116.4661, 0.0, 0.0, 839.369, 62.6327, 16.3712, -117.5709, 16.3712, -117.5709, 467.6182, 28.935, -1328.8864, 676.8425, 308.8663, -47.7076, 670.6381, -82.2414, -979.5043, 129.949, 308.5011, -65.966, 335.319, -63.8773, 335.319, -63.8773, 139.1214, -8.3395, 125.7689, -109.8029, 369.0629, -88.5546, 259.5379, -70.7075, 146.9686, -64.2272, -64.0556
-34.9669, 0.6125, 0.872, 0.872, 0.8831, 0.9389, 0.9855, 0.9877, 0.9427, 0.9376, 0.9359, 0.9431, 0.9902, 0.9187, 0.9427, 0.8949, 0.9037, 0.9046, 0.9407, 0.9422, 0.9728, 0.9595, 0.9722, 0.8889, 1.0045, 915.1539, -16.6424, 915.1539, -16.6424, 445.2604, -211.8851, 445.2604, -211.8851, 933.1762, -377.0886, 631.9743, 65.3027, 407.1874, -53.0793, -162.2403, -95.115, 311.1334, -21.477, 259.2778, -21.1352, -125.2058, 114.6627, -71.2078, 131.8687, -673.5578, -3.949, -249.8494, 93.8089, 443.27, -77.5742, 477.3403, -121.3022, 0.0, 0.0, 844.5266, 55.63, 15.6913, -118.1016, 15.6913, -118.1016, 469.6446, 24.0031, -1333.4093, 691.8488, 310.4445, -49.3633, 673.9742, -86.0236, -984.4187, 135.387, 310.0744, -67.8699, 336.9871, -66.068, 336.9871, -66.068, 139.5636, -9.846, 126.597, -111.0046, 370.5267, -92.2485, 260.734, -73.3657, 147.8668, -66.0552, -64.5319
-34.7826, 0.6167, 0.8704, 0.8704, 0.8823, 0.9399, 0.9869, 0.9906, 0.943, 0.9389, 0.9384, 0.9449, 0.9929, 0.9197, 0.943, 0.8941, 0.9031, 0.9041, 0.9414, 0.9431, 0.974, 0.9613, 0.9744, 0.8875, 1.0065, 919.4729, -20.5887, 919.4729, -20.5887, 447.3322, -214.5345, 447.3322, -214.5345, 937.5829, -382.8074, 634.1703, 59.0484, 409.9411, -56.0884, -163.2251, -94.1641, 312.4771, -24.7251, 260.3976, -23.8509, -125.9834, 115.9879, -70.8204, 132.8778, -677.756, 1.3667, -251.3852, 96.8639, 445.4971, -81.1532, 479.3409, -125.9885, 0.0, 0.0, 849.4495, 48.8248, 15.0449, -118.6217, 15.0449, -118.6217, 471.5821, 19.1948, -1337.5374, 706.097, 311.96, -50.9461, 677.1763, -89.6416, -989.1363, 140.5878, 311.585, -69.6951, 338.5882, -68.1697, 338.5882, -68.1697, 139.9833, -11.3004, 127.3947, -112.1644, 371.9243, -95.8141, 261.8798, -75.9313, 148.732, -67.8229, -64.9669
-34.5256, 0.6208, 0.8689, 0.8689, 0.8815, 0.9409, 0.9882, 0.9934, 0.9433, 0.9402, 0.9409, 0.9467, 0.9955, 0.9207, 0.9433, 0.8932, 0.9026, 0.9036, 0.942, 0.944, 0.9753, 0.9631, 0.9766, 0.8862, 1.0084, 923.6577, -24.4498, 923.6577, -24.4498, 449.3377, -217.1333, 449.3377, -217.1333, 941.855, -388.4191, 636.2899, 52.9391, 412.618, -59.053, -164.1856, -93.2293, 313.7781, -27.9071, 261.4817, -26.5114, -126.7396, 117.2971, -70.4499, 133.8633, -681.7673, 6.477, -252.8506, 99.9116, 447.6524, -84.662, 481.2821, -130.5823, 0.0, 0.0, 854.225, 42.1469, 14.4271, -119.1353, 14.4271, -119.1353, 473.4607, 14.4821, -1341.3755, 719.8593, 313.4363, -52.4891, 680.2949, -93.1644, -993.7311, 145.6535, 313.0565, -71.4764, 340.1474, -70.2188, 340.1474, -70.2188, 140.3898, -12.7123, 128.1707, -113.3106, 373.2823, -99.2888, 262.9967, -78.4286, 149.5809, -69.5423, -65.3362
-34.3431, 0.625, 0.8674, 0.8674, 0.8807, 0.9418, 0.9895, 0.996, 0.9436, 0.9414, 0.9433, 0.9485, 0.998, 0.9217, 0.9436, 0.8924, 0.902, 0.9032, 0.9427, 0.9448, 0.9764, 0.9648, 0.9787, 0.8849, 1.0103, 927.6387, -28.154, 927.6387, -28.154, 451.2421, -219.6295, 451.2421, -219.6295, 945.9241, -393.8129, 638.2957, 47.0141, 415.1814, -61.9181, -165.1164, -92.3256, 315.0201, -30.9924, 262.5167, -29.0908, -127.4749, 118.5516, -70.0929, 134.8195, -685.4722, 11.3177, -254.3015, 102.8427, 449.6957, -88.0533, 483.137, -135.0294, 0.0, 0.0, 858.7769, 35.6746, 13.8436, -119.6403, 13.8436, -119.6403, 475.254, 9.8954, -1344.8202, 732.8896, 314.8522, -53.9658, 683.2827, -96.5419, -998.1348, 150.5077, 314.4678, -73.185, 341.6413, -72.1877, 341.6413, -72.1877, 140.7685, -14.084, 128.9253, -114.4062, 374.5692, -102.6507, 264.0573, -80.8516, 150.388, -71.2211, -65.7391
-34.1164, 0.6292, 0.8659, 0.8659, 0.8799, 0.9427, 0.9908, 0.9986, 0.9439, 0.9426, 0.9456, 0.9502, 1.0005, 0.9227, 0.9439, 0.8916, 0.9015, 0.9027, 0.9433, 0.9456, 0.9775, 0.9665, 0.9807, 0.8837, 1.0121, 931.451, -31.7724, 931.451, -31.7724, 453.063, -222.0673, 453.063, -222.0673, 949.8252, -399.0811, 640.204, 41.2622, 417.6532, -64.7232, -166.0202, -91.4449, 316.2112, -33.9958, 263.5093, -31.6019, -128.1877, 119.7801, -69.7556, 135.7473, -688.9279, 15.9257, -255.6932, 105.7369, 451.649, -91.3604, 484.9184, -139.3635, 0.0, 0.0, 863.1485, 29.3626, 13.2956, -120.1363, 13.2956, -120.1363, 476.9749, 5.4276, -1347.8945, 745.3423, 316.2183, -55.3981, 686.1628, -99.8154, -1002.381, 155.2135, 315.8293, -74.8433, 343.0814, -74.0972, 343.0814, -74.0972, 141.127, -15.4093, 129.657, -115.479, 375.8008, -105.907, 265.0779, -83.1983, 151.172, -72.8482, -66.0964
-33.8869, 0.6333, 0.8645, 0.8645, 0.8792, 0.9436, 0.992, 1.0011, 0.9442, 0.9437, 0.9479, 0.9518, 1.0028, 0.9237, 0.9442, 0.8909, 0.901, 0.9022, 0.9438, 0.9464, 0.9786, 0.968, 0.9827, 0.8825, 1.0138, 935.0769, -35.263, 935.0769, -35.263, 454.7915, -224.4186, 454.7915, -224.4186, 953.5404, -404.1669, 642.0071, 35.6887, 420.0206, -67.4462, -166.8942, -90.5886, 317.3477, -36.9096, 264.4564, -34.0379, -128.8774, 120.9676, -69.4345, 136.645, -692.1163, 20.275, -257.0385, 108.5624, 453.5009, -94.5627, 486.6201, -143.5649, 0.0, 0.0, 867.3163, 23.2353, 12.7813, -120.623, 12.7813, -120.623, 478.6171, 1.0816, -1350.5988, 757.131, 317.5286, -56.7724, 688.9224, -102.958, -1006.4509, 159.7305, 317.1353, -76.4373, 344.4612, -75.9337, 344.4612, -75.9337, 141.4624, -16.6892, 130.365, -116.5145, 376.9687, -109.0494, 266.0523, -85.4649, 151.9282, -74.4247, -66.4314
-33.6542, 0.6375, 0.863, 0.863, 0.8784, 0.9444, 0.9931, 1.0035, 0.9444, 0.9448, 0.95, 0.9533, 1.0051, 0.9247, 0.9444, 0.8901, 0.9004, 0.9018, 0.9443, 0.9471, 0.9796, 0.9695, 0.9846, 0.8813, 1.0154, 938.5068, -38.613, 938.5068, -38.613, 456.423, -226.6729, 456.423, -226.6729, 957.0604, -409.0497, 643.7, 30.297, 422.2779, -70.0799, -167.7368, -89.7557, 318.4275, -39.7305, 265.3563, -36.396, -129.5433, 122.1097, -69.1285, 137.5105, -695.0291, 24.3532, -258.3376, 111.3159, 455.2462, -97.6527, 488.2381, -147.6258, 0.0, 0.0, 871.269, 17.3014, 12.3004, -121.0992, 12.3004, -121.0992, 480.1769, -3.1402, -1352.9226, 768.2218, 318.7796, -58.0836, 691.554, -105.9592, -1010.3336, 164.0428, 318.382, -77.9614, 345.777, -77.6913, 345.777, -77.6913, 141.7729, -17.922, 131.0487, -117.5083, 378.0673, -112.0714, 266.9781, -87.6468, 152.6575, -75.9479, -66.7437
-33.421, 0.6417, 0.8616, 0.8616, 0.8777, 0.9451, 0.9941, 1.0057, 0.9446, 0.9458, 0.952, 0.9548, 1.0072, 0.9256, 0.9446, 0.8893, 0.8999, 0.9013, 0.9448, 0.9478, 0.9805, 0.9709, 0.9863, 0.8802, 1.0169, 941.746, -41.811, 941.746, -41.811, 457.9601, -228.8228, 457.9601, -228.8228, 960.3899, -413.7164, 645.2867, 25.0771, 424.4257, -72.6214, -168.5476, -88.9441, 319.4524, -42.4617, 266.2103, -38.6789, -130.1852, 123.2039, -68.835, 138.3448, -697.6849, 28.1636, -259.5905, 113.996, 456.8872, -100.6282, 489.775, -151.5467, 0.0, 0.0, 875.0097, 11.5578, 11.8494, -121.5651, 11.8494, -121.5651, 481.6565, -7.2453, -1354.8995, 778.6224, 319.9726, -59.3286, 694.0607, -108.8135, -1014.0333, 168.1421, 319.5709, -79.4129, 347.0304, -79.3677, 347.0304, -79.3677, 142.06, -19.1096, 131.708, -118.4575, 379.0995, -114.975, 267.857, -89.7452, 153.3604, -77.4183, -67.0345
-33.189, 0.6458, 0.8602, 0.8602, 0.8769, 0.9457, 0.995, 1.0079, 0.9448, 0.9467, 0.9539, 0.9561, 1.0092, 0.9265, 0.9448, 0.8886, 0.8993, 0.9008, 0.9452, 0.9484, 0.9813, 0.9723, 0.9879, 0.879, 1.0183, 944.8091, -44.8549, 944.8091, -44.8549, 459.4102, -230.868, 459.4102, -230.868, 963.5435, -418.1675, 646.7768, 20.0108, 426.4706, -75.0737, -169.3282, -88.1509, 320.4265, -45.111, 267.0221, -40.8929, -130.8047, 124.2507, -68.5509, 139.1503, -700.1136, 31.7241, -260.8, 116.6066, 458.4317, -103.4944, 491.2368, -155.3361, 0.0, 0.0, 878.5524, 5.9902, 11.4234, -122.0216, 11.4234, -122.0216, 483.0618, -11.2469, -1356.5748, 788.3773, 321.112, -60.5083, 696.4526, -111.5238, -1017.5647, 172.0321, 320.7063, -80.7934, 348.2263, -80.9653, 348.2263, -80.9653, 142.3263, -20.2561, 132.3443, -119.3624, 380.0713, -117.7688, 268.6929, -91.7655, 154.0383, -78.8395, -67.3059
